Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ff89d41374fcac8260f852f76f0a7bd3fa20ba8a835ce6002bbd44e274540ab3,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.276362,52.645186,On or near A1024,E01026828,Norwich 002A,Suspect charged
410d4ef7fc0a8f8be45ed75667e5d603664a5dc3e1838cf39fa35e649ee63047,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.297301,52.617713,On or near HALL ROAD,E01026816,Norwich 013A,Investigation complete; no suspect identified
bd165782a42340b56fcb9a418bf441312c74d418210dd192507a8ac82225802f,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.335007,52.646012,On or near WATLING ROAD,E01026805,Norwich 004C,Investigation complete; no suspect identified
e90d3252019f1e25de88175e95322c309638cc580cf6472de5e88ffcf968c709,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.275643,52.635178,On or near WEST END STREET,E01026825,Norwich 007D,Investigation complete; no suspect identified
ccdd30f8ea1eb62c8445bb3967d77e2780d20552c73aeff17ab21afefd8f701b,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.735752,52.609216,On or near PAGET ROAD,E01026598,Great Yarmouth 005D,Investigation complete; no suspect identified
2f70f2ed814b5b55c461aa91db76f192ce98e00c51b9806d58ac3d3c4936448f,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.927237,52.677686,On or near HARRY BLUNT WAY,E01026454,Breckland 004D,Investigation complete; no suspect identified
ed95adc455042a0dcbbd82610c0c03a7b39580179824cb1ba8321ccf9e69e77d,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.285931,52.621960,On or near THOMAS WYATT CLOSE,E01033434,Norwich 011G,Investigation complete; no suspect identified
a8f58652b2cd2dba750d567f816730a7909ab78378e083fe64bc503091f92525,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.733781,52.665232,On or near HILL'S CLOSE,E01026445,Breckland 002C,Investigation complete; no suspect identified
f92236c25a872528a36251deb591a00952ecb97f9c119d43121b3e99eaac8465,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.726694,52.616167,On or near APOLLO WALK,E01026599,Great Yarmouth 004A,Investigation complete; no suspect identified
04155e9e62ff9387338cbb4d5e6fee01122cf3fd638e33916066f61757e82924,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.340425,52.577435,On or near OAKCROFT DRIVE,E01026926,South Norfolk 006C,Investigation complete; no suspect identified
7dd7e10eecf06db949ffee26d34e88872027cc2fb50847046644a922ba8a98dd,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.718484,52.608402,On or near CRITTEN'S ROAD,E01026635,Great Yarmouth 007D,Investigation complete; no suspect identified
2846294c7dff28a3a1e8a4fcedbe10980b56230cdfb86538087876af057ec1a2,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.437868,52.534296,On or near Park/Open Space,E01026876,South Norfolk 006B,Investigation complete; no suspect identified
5ec58284198180311ccde8e9659067e9e223a78f8f2011b500807e6cc0cf14f2,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.225915,52.599220,On or near CANTLEY LANE SOUTH,E01026881,South Norfolk 002A,Investigation complete; no suspect identified
4a47c3bb25df8466f39c640083ac2355946f6ad26a2d30ae5f7e06404ea5e07a,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.273247,52.635163,On or near FINCHLEY COURT,E01026866,Norwich 006D,Investigation complete; no suspect identified
acaba9a15ed860720f116364c7d76d5fdef34f12afa679c970b2abda835c3020,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.292417,52.627050,On or near WILLIAM BOOTH STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified
a32bc2bd2b4ff1b7fdcdd166b659d83da272caa02f597399ee5321ced4200b50,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.292730,52.628858,On or near GAOL HILL,E01026822,Norwich 007A,Investigation complete; no suspect identified
4ad0c7a9f0131b93fe819a9ae642419a92bfaeb0c2c6b54b774cfb78edd0c875,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.273247,52.635163,On or near FINCHLEY COURT,E01026866,Norwich 006D,Investigation complete; no suspect identified
316b7dd05763a63213c1e4b21acd518f35243722783ba9480e0671118fefeb8a,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.393756,52.738545,On or near BAKER CLOSE,E01026704,King's Lynn and West Norfolk 011D,Investigation complete; no suspect identified
bb9e6e7a5d674c07ccb35521baf7237f6ae367aa416bec8999464c04ad45212d,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.728495,52.606765,On or near Shopping Area,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified
02ace83f6e063335c9e8f60a2aecc4df32822b87224c7e3cf6089e6f45b14c58,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.650503,52.476778,On or near DICKS MOUNT,E01026943,South Norfolk 010C,Investigation complete; no suspect identified
7dd5a51a312a15c4f517598dad401e02e6a44d9a6ef2f0203105599334d65142,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.030498,52.387461,On or near Parking Area,E01026873,South Norfolk 014A,Investigation complete; no suspect identified
f9fcc51c1baeb317bf8f87e31f7b6215be9dbd036be92972d07ea630fd1ce601,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.293162,52.639332,On or near STARLING ROAD,E01026846,Norwich 003F,Investigation complete; no suspect identified
0da9a06a1483e00d1df122bf391de759565e3a30fbb7251f1684dfe7a5234cf5,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.307885,52.635585,On or near CANNELL GREEN,E01026848,Norwich 015A,Investigation complete; no suspect identified
f4ba1e176bdcab1fb8b14bd027367e1c17aeef30d6f55f378758f2a22e34b1fb,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.420127,52.769301,On or near SOMERSBY CLOSE,E01026670,King's Lynn and West Norfolk 006B,Investigation complete; no suspect identified
ed74e9c8867810d6d75698cb15721e05e738d1c1869e13f5926a71257af7bdeb,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.942053,52.680188,On or near CHAPEL MEWS,E01026426,Breckland 005B,Investigation complete; no suspect identified
6918f3059142dc0756b4285c1f81cc202d3cc078b8a063ffd945bedc47e93dd0,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.126402,52.571746,On or near MALLOW WAY,E01026945,South Norfolk 007D,Investigation complete; no suspect identified
b092fe195ab689b95ddd1f617b2c937bb2d23aeeba8939ebe1c9aada25ad0767,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.296348,52.638641,On or near WALL LANE,E01026826,Norwich 007E,Investigation complete; no suspect identified
4a415fed98d8585db4d9b2b664b219027dbe7321a0869feb901ad98fb358ce32,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.349711,52.757551,On or near Prison,E01026768,North Norfolk 012C,Investigation complete; no suspect identified
ad9d6c51a5a075a26d95049d041e21d8a57af3f4723e18738a51fe619be97776,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.690541,52.622931,On or near Park/Open Space,E01026609,Great Yarmouth 002B,Investigation complete; no suspect identified
d6dc0d3794e44b6f62100316b2a84cc819eb1174525926636efdf33aecfe26de,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.366425,52.634429,On or near NEWARK CLOSE,E01026574,Broadland 016A,Investigation complete; no suspect identified
00170748d359a24ab7646d454f883f77cb02466a9377b12f0ff6e44d71e118ea,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.280184,52.631257,On or near WEST POTTERGATE,E01026824,Norwich 007C,Investigation complete; no suspect identified
5a1674bbed7a1fc22f13debaf0d4c5225d60194a74ef1a94557b1d2a65693def,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.282061,52.632832,On or near DEREHAM ROAD,E01026824,Norwich 007C,Investigation complete; no suspect identified
7ffb31e5da3bb0da48ceae5d023349f2298449ee616703184bec133b0134e3dc,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.713010,52.686261,On or near SEAGULL ROAD,E01026627,Great Yarmouth 001D,Investigation complete; no suspect identified
5ea4c8d89c7ef68286079f5c59da72e963185a7a78fb0a6d38011c80d4c12caa,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.728319,52.646032,On or near GREEN LANE,E01026594,Great Yarmouth 003F,Investigation complete; no suspect identified
25443ff457d6c257b50f5511b57c1c1c429ccb17285894e8c93f1ea5e7cfd575,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.512086,52.486586,On or near HEREWARD WAY,E01026649,King's Lynn and West Norfolk 019B,Investigation complete; no suspect identified
a435ed4f49f47f0dabffaf9d74f69771a31f41cb16d777df3dd8bb22d3a11cc3,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.294860,52.625929,On or near WESTLEGATE,E01026822,Norwich 007A,Investigation complete; no suspect identified
ddd06e701ff006390e1f891eeb571a5bc7cc24e9dd914fdcad1ef6dc5dc25267,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.379383,52.663470,On or near PALMER ROAD,E01026578,Broadland 008C,Investigation complete; no suspect identified
e0e384e9ffc86667d90e2ee0e88f94cc5774184f9b87d0a66b5326238b79c096,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.539140,52.760472,On or near CHURCH ROAD,E01026774,North Norfolk 013A,Investigation complete; no suspect identified
f5f2f4b254af219a6e42647a14c169fdeca5d33346dc02ea2c0dd2fcd1df303e,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.468812,52.696023,On or near PARKER WAY,E01026769,North Norfolk 014B,Investigation complete; no suspect identified
9956a6ba6072b66f130bde375ca67521dbfe07af9761715d24545dc226285f0e,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.305884,52.627871,On or near PRINCE OF WALES ROAD,E01033438,Norwich 014A,Investigation complete; no suspect identified
a84fef1af2fb42e1a00db829f344618f08e48e953b8c2f45112e0946aad5ae12,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.285133,52.634384,On or near ELY STREET,E01026824,Norwich 007C,Investigation complete; no suspect identified
5df3837e7779de8fc0137b24497a6bc38d100f9957355715686edbe05287880c,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.423990,52.769995,On or near BALDOCK DRIVE,E01026669,King's Lynn and West Norfolk 006A,Investigation complete; no suspect identified
2e8d7a7ea094720df91cff091768abb40089b348d8645e2d211a276d3fbf27a1,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.301805,52.629441,On or near Nightclub,E01033438,Norwich 014A,Investigation complete; no suspect identified
5016f5c7522755a524b668567048417312c70f3937fc0474b6f117dc5560d820,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.313490,52.630923,On or near TELEGRAPH LANE WEST,E01026850,Norwich 015C,Investigation complete; no suspect identified
6b938f87ed5729dda4eaa36935bcbab2e4c85c1738335977ca3a33fdb3998cd2,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.292206,52.625221,On or near ST STEPHENS STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified
c1550d093bbde8b9eb6dab9f3749f3a5ad42a65b60c45a31fe01ac1db8cc88da,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.423990,52.769995,On or near BALDOCK DRIVE,E01026669,King's Lynn and West Norfolk 006A,Investigation complete; no suspect identified
ad3a2ac2af8b9f23e86d40d99167ca92cf223fff0c23057a5187eb598cedf5a2,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.321335,52.626188,On or near RANSON ROAD,E01026849,Norwich 015B,Investigation complete; no suspect identified
389e3f690f0a6d3ceebd167ab82ffea166dd96d3a75eda19f8df6b0d1c1145f2,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.423990,52.769995,On or near BALDOCK DRIVE,E01026669,King's Lynn and West Norfolk 006A,Investigation complete; no suspect identified
e4e13809956e9fa5f188db26f49102fa31d9a8f427c00ec6e5f65b5b54721d88,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.685838,52.646078,On or near ORCHARD PLACE,E01026455,Breckland 007A,Investigation complete; no suspect identified
6df97cb3ccbca15579ab80decdbd094acbf1889e9eac77e1e2d70d8cac0288f4,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.205482,52.687434,On or near KINGSWOOD AVENUE,E01026565,Broadland 006D,Investigation complete; no suspect identified
b76447a1db2c89902139813ee83e549b9c22ef82f6353e0f84cb4ba610a5c851,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.423171,52.753917,On or near LEICESTER AVENUE,E01026666,King's Lynn and West Norfolk 009A,Investigation complete; no suspect identified
7f22e5f73617c3b52bd1624dc73d76652425a2d90d0a9388841d517df3abbfd1,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.712346,52.566086,On or near ST ANTONY'S AVENUE,E01026617,Great Yarmouth 011A,Investigation complete; no suspect identified
fd48a965eeeb5a1eb60bf48dbdf214c35216d257a6f4d718a06da1a2158882ae,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.397297,52.744498,On or near WINFARTHING AVENUE,E01026706,King's Lynn and West Norfolk 011F,Investigation complete; no suspect identified
9e66ddee440eb695d6715cb0b16fbf02cf5d838585a9416d8d3af6f42a827ccc,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.715205,52.606841,On or near LUCAS ROAD,E01026634,Great Yarmouth 007C,Investigation complete; no suspect identified
5fa76a63e156964cf8e9224abb24606c0a133a20ea182ed291b7e3468ec13174,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.934556,52.810750,On or near A1067,E01026787,North Norfolk 009C,Investigation complete; no suspect identified
bf1293a5ae2991756f98e32486fd64bc1887e4a0eff3b72e80a242d2456094dc,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.398667,52.756483,On or near Parking Area,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified
990578a7133a81547da06f0b6185ddb90f628b4d37634f99c8c8cb1d3ffdcba2,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.707915,52.576191,On or near THE CLOSE,E01026586,Great Yarmouth 013B,Investigation complete; no suspect identified
fd1795ca0a42fb70c6bfbd0d2178c00976a622f3c9b7f56c78d61710edecce48,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.308382,52.640212,On or near MOUSEHOLD AVENUE,E01026844,Norwich 003D,Investigation complete; no suspect identified
a010a6ce28008dc7f46531cee3879ba74d61657d217dd0fc9b5137e55556e89f,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.303543,52.665817,On or near WRENNINGHAM ROAD,E01026540,Broadland 009A,Investigation complete; no suspect identified
faab9c473f343139ca83d2c7f09a7385879f77c9ece8c5b33c612950610d8eee,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.890143,52.755574,On or near CHURCH STREET,E01026462,Breckland 002D,Investigation complete; no suspect identified
4f3e96a453df1501a3bfbeb1a4f82a5535bb9a3d8192ac85846177aaeb99e7c7,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.020706,52.954548,On or near CORONATION LANE,E01026739,North Norfolk 002A,Investigation complete; no suspect identified
dd6651e6bc972c9c8f8182f02f87cf490ebec639c3056b5638503b9d26ae18e5,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.481061,52.537367,On or near Parking Area,E01026911,South Norfolk 008C,Investigation complete; no suspect identified
f499de3d178e56abd3e1d6be4b09b2157e05002125387523f07e544b58271691,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.140162,52.827768,On or near NEEDLE HILL,E01026733,North Norfolk 006C,Investigation complete; no suspect identified
6bfae6fd37e73832fce0d9a7d8baea2f56ed8dee40ea8a593ae573d213d8fad5,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.421371,52.680585,On or near CHAPEL LOKE,E01026579,Broadland 008D,Investigation complete; no suspect identified
d1d53d9af74c1295b950aeec4a570b4dc6e929ed5bcecc3543a57b40560f2fc4,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.355153,52.626790,On or near COMMON LANE,E01026575,Broadland 016B,Investigation complete; no suspect identified
1d71c437d77944d00028079dcba27e77499020c96274129e7485c723f4ea2a98,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.277098,52.624588,On or near ROSE VALLEY,E01026839,Norwich 009E,Investigation complete; no suspect identified
42b5da35725c1c3b2c899fa18d4376cd8978a613caa43f69c16740bb689e22db,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.298930,52.661935,On or near CHURCH STREET,E01026543,Broadland 009D,Investigation complete; no suspect identified
830e9155e9044c72fef8b9721cd34636e75290f4cfeb799c72320e2bd2d566c1,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.267271,52.458863,On or near MILL ROAD,E01026903,South Norfolk 012D,Investigation complete; no suspect identified
4611c1f480235a5bb76cd2e5b1f31d0a88f8f68fd5e7ad88b2cce91247b60624,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.276710,52.625921,On or near MAIDA VALE,E01026835,Norwich 009A,Investigation complete; no suspect identified
d56093907c283eb6229f8ce211a6e69ee4bc9d3b9c08834b02613cc50ad87b9d,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.950429,52.470579,On or near Parking Area,E01026435,Breckland 013B,Investigation complete; no suspect identified
8ec7e471ce82c03e815e78ed75e1edb3b197afcb2d7bfbf4f98b58036d4c7326,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.273682,52.645134,On or near DOWSON ROAD,E01026828,Norwich 002A,Investigation complete; no suspect identified
27c10cc2000960410507329928e116e1bfd6147e15f6ecbba460a19010415815,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.870483,52.839691,On or near Petrol Station,E01026746,North Norfolk 011B,Investigation complete; no suspect identified
99bf295aa09f3f44a28cb61fc17b465ced8f323fd06acc0e667224c27605419c,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.508507,52.866301,On or near MANOR CLOSE,E01026703,King's Lynn and West Norfolk 003F,Investigation complete; no suspect identified
d5418123c1cc9a1e2bbfd33df3199f3025e41f68545e2555c4c9573a0b04da3a,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.418245,52.451831,On or near KINGSWAY,E01026894,South Norfolk 012C,Investigation complete; no suspect identified
17636ee67acfb76b0e0f8944c0ec5df1f6a352f4dcf22ab214190d28bf3db851,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.298836,52.629857,On or near UPPER KING STREET,E01033438,Norwich 014A,Investigation complete; no suspect identified
7e32f05c8fd9167bc3f3a675707e9f4aa0c0ad5d7b4fb51f22e9b546df6d501d,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.294760,52.620473,On or near GOLDWELL ROAD,E01026853,Norwich 011B,Investigation complete; no suspect identified
59826c9f56099336021553715e9b4faf8d29e2c031ecc0b473adcf428a4da525,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.297158,52.629958,On or near BANK PLAIN,E01026822,Norwich 007A,Investigation complete; no suspect identified
741e88d530381064127fda371c27eaae2a004025d95a7a168d1fe0174756768e,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.108925,52.374837,On or near MERE STREET,E01026891,South Norfolk 015D,Investigation complete; no suspect identified
a788ceec9ee0135e428044883768818cbe80906418ff6978bf8f01157bcd6886,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.583557,52.687091,On or near MAIN ROAD,E01026445,Breckland 002C,Investigation complete; no suspect identified
c8fd28a6e99a4be83983bb9fc46da75bd154036787aba9a5b98941988d593267,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.694444,52.651881,On or near MANOR WAY,E01026459,Breckland 007E,Investigation complete; no suspect identified
c12f613390929309f0c4175c059257871546ebf4a539e2a4851c3579e89c8a8d,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.308932,52.629089,On or near ROSARY ROAD,E01033438,Norwich 014A,Investigation complete; no suspect identified
6b682e9d5999e339a7523583fb59b36ef61c654c669bc32f5b7c67469eb46a35,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.727318,52.604733,On or near YARMOUTH WAY,E01026625,Great Yarmouth 006D,Investigation complete; no suspect identified
c56890efa489dba0bbb5d2cacc2eaab9905715d8eb59aa591b1f90ba29eabd2b,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.187922,52.685705,On or near BEECH AVENUE,E01026566,Broadland 006E,Investigation complete; no suspect identified
587e79cd7694415f127e5c8d54ac024db4fcfe3317f11c58d32a07499987a825,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.379010,52.503659,On or near NORWICH ROAD,E01026904,South Norfolk 012E,Investigation complete; no suspect identified
c7d94ecadef93a352564ef4b44bc8b1e8a8274f896dc6fede72830f2f374091b,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.293950,52.629354,On or near Shopping Area,E01026823,Norwich 007B,Investigation complete; no suspect identified
010925b52ffab837572802736802a039ac76cae8fc592c03d3a3bdaf1a37de06,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.735676,52.602257,On or near PORTLAND PLACE,E01026626,Great Yarmouth 006E,Investigation complete; no suspect identified
01b46ab974b17369750872858b8272a4b279c5759da3076121740edb602d9397,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.727007,52.573783,On or near NELSON ROAD,E01026631,Great Yarmouth 010E,Investigation complete; no suspect identified
46bef7f5224471506a7c14387ecb7c9222bf959aa5d0d4238d7d390146f5847b,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.297292,52.635071,On or near ST SAVIORS LANE,E01026823,Norwich 007B,Investigation complete; no suspect identified
4cbeb152fafa950f977e95eb2b43bd2870d76fe4ddb6def5ccc21340a4524a73,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.929785,52.662704,On or near CHARLES CLOSE,E01026433,Breckland 005E,Investigation complete; no suspect identified
6f7db30a583ae9829b41239324f6d3cba9ffa4d089e8bac24574d17b62f79bd8,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.732838,52.595294,On or near DICKENS AVENUE,E01026626,Great Yarmouth 006E,Investigation complete; no suspect identified
86a62578d4aa43c9064a09a57df62bd49e8e39362416019ef092a0b6a3d99a6c,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.430360,52.625165,On or near THE CLOSE,E01026508,Broadland 017A,Investigation complete; no suspect identified
bca97ce61bff66b84227f7740b4ff23083118bea49e2acdbb9227c5c13856eed,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.211848,52.944361,On or near HIGH STREET,E01026770,North Norfolk 001A,Investigation complete; no suspect identified
b243486cee07a9a8cadac19c5395c804257a92fe11dfe8edb5d24a555806ffd8,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.934640,52.660336,On or near HEIDI CLOSE,E01026434,Breckland 005F,Investigation complete; no suspect identified
3ba7bdffb5dcf6b0c2ae85ea9cb8fedcd04f3f4a4c8543a098341732778ee76b,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.585845,52.683984,On or near BLACKSMITHS WAY,E01026445,Breckland 002C,Investigation complete; no suspect identified
55ef0d11e557180db22a357aa96fbf2582fe877f0c1a2c4087ef89f1465327b2,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.735962,52.604055,On or near STANDARD ROAD,E01026626,Great Yarmouth 006E,Investigation complete; no suspect identified
05dff8e4109f5864d372812aa8bdf902884577008a9b3ed2378f438e1fb7d727,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.246457,52.635298,On or near CADGE CLOSE,E01026868,Norwich 006F,Investigation complete; no suspect identified
3760ac00398a3e036b764c3c4581d6fcc25d8df2453f19e25eb308dc98026406,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.292206,52.625221,On or near ST STEPHENS STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified
b9afc4df5d3bb99f8d8934f26fb801da5bb0f5a5104d9f157157c928491afa13,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.264731,52.629786,On or near FAIRHAVEN COURT,E01026863,Norwich 006A,Investigation complete; no suspect identified
1bb0e3369709171e2ffab937d00470d94e0c0d5ef7662b7be0c6eaa88f24e737,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.269692,52.645955,On or near PINDER ROAD,E01026828,Norwich 002A,Investigation complete; no suspect identified
ef6711236757aae4be326210d37ed364f5d90325c32aa1f36315b7c6d1b1ada4,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.489616,52.932059,On or near JUBILEE CLOSE,E01026680,King's Lynn and West Norfolk 001A,Investigation complete; no suspect identified
1a4bd7e9032f538b6b1b4c9b220632deb9892c6d3e95f1f17e2b50b92bf2b3da,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.745004,52.418954,On or near Parking Area,E01026466,Breckland 015B,Investigation complete; no suspect identified
36ea9b264712064e43c435fc7eabc507d765bdb970051595ab69dcf062c4b2d6,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.302884,52.482607,On or near WORKHOUSE LANE,E01026904,South Norfolk 012E,Investigation complete; no suspect identified
3dca2557ed249a190909c12148c53c4f27c25fc8b4eec6bb2da3d6d935e3994c,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.381828,52.742840,On or near Petrol Station,E01026705,King's Lynn and West Norfolk 011E,Investigation complete; no suspect identified
e72743250bd7158445bc852e882fe42d658833942006e765de61d1e5e0d6fdba,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.104719,52.386100,On or near Sports/Recreation Area,E01026932,South Norfolk 015F,Investigation complete; no suspect identified
f35a17118879c379f4f87cc049fdd2929091cbb82cb2a681d282799bf102dccd,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.244308,52.639017,On or near DEREHAM ROAD,E01026867,Norwich 006E,Investigation complete; no suspect identified
d1df4ae85d71456126ef4981c5fea577d9b05766d44316406558f0c4f9c58df4,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.250610,52.420983,On or near CHURCH CLOSE,E01026872,South Norfolk 013A,Investigation complete; no suspect identified
e0218969d386b99b72b0ef5f83b79532b0705e8dbbe1c43c653487cfe610c55d,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.300340,52.635895,On or near Theatre/Concert Hall,E01026823,Norwich 007B,Investigation complete; no suspect identified
d8945e0b33e4e49f9ec991853fdf33669522539b6ea7c1264e657670b2d71970,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.131119,52.465373,On or near MILL ROAD,E01026877,South Norfolk 011A,Investigation complete; no suspect identified
d073a3df59094a6f8b03fae7cd9dfc13a8ca9bd0c54d73602b957c9855eee979,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.292327,52.402011,On or near TERENCE AIREY COURT,E01026900,South Norfolk 013B,Investigation complete; no suspect identified
261b21550daaa006578d7ea122111ee760030df84a353ad7527dd023b85c1b4f,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.257207,52.652837,On or near HELLESDON PARK ROAD,E01026529,Broadland 010D,Investigation complete; no suspect identified
ea02949f2456d858aa59f21a7eeea9060a4301f8312264a80d69e767f3ea4d6f,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.422165,52.717392,On or near STALHAM ROAD,E01026744,North Norfolk 014A,Investigation complete; no suspect identified
1c5ebddbeccc1a36f6bd2e31412c95152b47866d3c9fd3ce358daedfcdf372f2,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.265752,52.625432,On or near CHRISTCHURCH ROAD,E01026862,Norwich 010E,Investigation complete; no suspect identified
14ba560ba0a0f5f186a136ce50c29d60cab927f044218811751ccccce0736895,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.242580,52.638840,On or near Supermarket,E01026867,Norwich 006E,Investigation complete; no suspect identified
7cd5e6cdd3c9198724da28a86e982ebcd6c885156e6e2e105c8c8dbd3176044e,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.314785,52.631822,On or near CAMP GROVE,E01026850,Norwich 015C,Investigation complete; no suspect identified
