Year,Quarter,MeasurementVar,MeasurementLevel,MeasurementType,Geography,HouseholdType,Sex,Age,CharacteristicVar,Characteristic,Estimate,StandardError,UnweightedCount
2015,2,allmvc_i,Household,Incidence rate,England and Wales,All households, , ,tothhin3,"30,000-39,999",84.4958303768002,6.25701368702456,3738
2015,2,allmvc_i,Household,Incidence rate,England and Wales,All households, , ,tothhin3,"40,000-49,999",96.1920959516457,7.47977268511932,2687
2015,2,allmvc_i,Household,Incidence rate,England and Wales,All households, , ,tothhin3,"50,000 or more",95.1546937661021,5.55855228884438,5656
2015,2,allmvc_i,Household,Incidence rate,England and Wales,All households, , ,tothhin3,No income stated or not enough information provided,56.7265216921231,4.05060547872449,5529
2015,2,allmvc_i,Household,Incidence rate,England and Wales,All households, , ,tothhin3,"Under 10,000",47.7242781968664,5.5546552428855,3886
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,accharm3,Detached house,53.6291468404998,3.22871995161015,8040
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,accharm3,Flats/maisonettes,113.903236514888,9.71129248560814,2260
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,accharm3,House,90.0692349757033,2.74242586214437,23835
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,accharm3,Other accommodation,43.429114545104,35.8607759486495,80
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,accharm3,Semi-detached house,87.33810014914,4.25958642745085,8597
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,accharm3,Terraced house,128.380005715342,5.84726981284381,7198
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,depremp3,20% least deprived,70.5796817305408,4.63967878814322,5641
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,depremp3,20% most deprived,139.821137234527,8.93102817201312,3542
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,depremp3,Deciles 3 - 8,88.884403983295,3.3345207424122,15013
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,East Midlands,94.4132150684166,7.45598658458544,2619
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,East of England,82.3505682276967,6.7707914763613,3371
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,England,92.6840308802202,2.73470496070543,24196
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,London,133.823967159754,10.2506588409933,2072
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,North East,100.535482992676,13.4738276720073,1487
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,North West,88.0737572898525,7.5711294537262,2985
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,South East,83.3016681603207,5.61868916221385,3645
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,South West,74.7343974036041,8.36782434959061,3123
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,Wales,84.8282405433065,11.6058856964407,2238
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,West Midlands,94.6228225937125,8.71687359783763,2581
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,Yorkshire and The Humber,93.6599652819245,9.22352217888021,2313
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,h10sec4a,Full-time students,103.481088645327,27.1261754134645,200
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,h10sec4a,Intermediate occs,87.3429414102666,5.20965672016686,6216
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,h10sec4a,Managerial and professional occs,91.6216405153578,3.79792707670298,11416
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,h10sec4a,Never worked and long term unemployed,119.475600626481,32.690068622945,403
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,h10sec4a,Not classified,113.76480379149,28.4569565389253,207
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,h10sec4a,Routine and manual occs,94.5450415708591,5.03574500422468,7992
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Economically inactive,61.759934077713,3.99544194840943,8476
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Economically inactive: long-term/temp sick/ill,154.972607957043,23.6162316590797,598
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Economically inactive: looking after family/home,122.244022298913,21.3147970214743,494
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Economically inactive: other,106.977328185798,60.7791922986804,163
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Economically inactive: retired,46.4812243582373,3.51142249332317,7092
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Economically inactive: student,74.4966941890808,23.2339953034407,129
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Employed,104.121380581032,3.31059513657096,17683
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Unemployed,163.285880040207,39.3938452819825,241
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpage7,16-24,83.8779474626053,14.2460559162337,510
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpage7,25-34,116.654527887213,8.18390580249797,3172
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpage7,35-44,123.536215997121,6.66427135801457,4795
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpage7,45-54,101.800066030647,5.70233463845198,5643
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpage7,55-64,94.1703132074986,6.25454657781589,4948
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpage7,65-74,56.2206908743739,4.95777953893795,4573
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpage7,75+,30.740202303963,4.57584787513514,2793
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpsex,Female,92.3914377928179,4.35331228298691,9353
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpsex,Male,92.1442618601401,3.21189322615207,17081
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,incivgrp,High,163.818875231415,19.4866080354959,834
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,incivgrp,Low,89.8173367022588,2.65659684485049,25340
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Constrained city dwellers,129.692302461716,13.5436174067407,1293
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Cosmopolitans,128.504151686763,18.8303570389713,625
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Ethnicity central,145.709341940079,19.2304612354068,623
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Hard-pressed living,109.005891395377,6.79218809051081,4870
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Multicultural metropolitans,134.558488166348,9.26768215454282,2639
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Rural residents,45.7376171932257,4.2177241083687,4203
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Suburbanites,63.7005841715842,3.97140680130525,6802
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Urbanites,93.6392175081197,5.62650199592121,5379
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,rural3,Rural,55.177894994845,3.8212660315819,6807
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,rural3,Urban,102.627671516575,3.23135138165796,19627
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,struct4,Children,120.057182821158,6.04700425019996,6264
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,struct4,Lone parent,139.819893114908,14.6515925095323,1008
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,struct4,No children,80.0654336276042,2.95955979540786,19162
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,tenharm,Owners,81.111808146069,2.84056502914188,19354
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,tenharm,Private rented sector,109.140851402406,6.70223315575577,4281
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,tenharm,Renters,120.034163628681,5.89486588147155,6970
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,tenharm,Social rented sector,138.224203309378,10.0326581647334,2689
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,Total,Total,92.2306174322202,2.65473316058598,26434
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,tothhin3,"10,000-19,999",79.3891768910799,5.78706338206546,4739
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,tothhin3,"20,000-29,999",93.433073917917,6.67871900736913,4335
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,tothhin3,"30,000-39,999",94.5671497479915,6.97224608604592,3431
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,tothhin3,"40,000-49,999",104.131085562603,8.07628723372402,2531
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,tothhin3,"50,000 or more",101.320882467319,5.89168782068461,5411
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,tothhin3,No income stated or not enough information provided,75.6050985445654,5.40298557860611,4275
2015,2,allmvc_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,tothhin3,"Under 10,000",113.096938283521,12.9482346481653,1708
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,accharm3,Detached house,28.7405040061378,2.20747430947985,8526
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,accharm3,Flats/maisonettes,28.6408307859543,3.24700739951075,4552
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,accharm3,House,38.046492201382,1.55308426049676,28305
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,accharm3,Other accommodation,0,0,100
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,accharm3,Semi-detached house,38.7970383903835,2.4331201406909,10194
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,accharm3,Terraced house,44.4157289319331,2.89991975614147,9585
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,depremp3,20% least deprived,40.9145808232804,3.58172612665139,6152
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,depremp3,20% most deprived,36.6582042182174,3.43808780987896,5819
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,depremp3,Deciles 3 - 8,35.1149989438593,1.69150005884894,18611
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,gor,East Midlands,37.2446123671094,4.25116963908675,3126
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,gor,East of England,39.0278601493152,3.86797926900847,3956
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,gor,England,36.5274646757832,1.43331188812657,30582
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,gor,London,48.593782144758,4.90497049226088,3307
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,gor,North East,26.6019537222482,4.59959970232602,2118
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,gor,North West,31.9504805363268,3.70042383744193,3893
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,gor,South East,37.0988172446789,3.32006770100456,4316
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,gor,South West,28.5677571220219,3.8764429292181,3699
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,gor,Wales,32.089138303118,5.09372470316285,2733
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,gor,West Midlands,35.7441304248414,4.50645761838158,3180
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,gor,Yorkshire and The Humber,35.0181422937617,4.97642509006999,2987
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,h10sec4a,Full-time students,19.6575288292709,6.67362017675537,419
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,h10sec4a,Intermediate occs,38.9903118469434,3.05718750607142,7361
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,h10sec4a,Managerial and professional occs,44.2694844282133,2.40963328645899,12672
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,h10sec4a,Never worked and long term unemployed,22.2701711127227,5.62081170283482,1005
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,h10sec4a,Not classified,61.2921459607362,18.866311953434,281
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,h10sec4a,Routine and manual occs,27.1607856003272,1.9587784259025,11577
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hemploy2a,Economically inactive,17.995883950636,1.48914953171292,12802
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hemploy2a,Economically inactive: long-term/temp sick/ill,28.6523773690362,6.07469083988037,1342
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hemploy2a,Economically inactive: looking after family/home,29.1816209899141,6.95886988994829,916
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hemploy2a,Economically inactive: other,10.9803542853103,5.97977784429059,285
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hemploy2a,Economically inactive: retired,15.7058832542516,1.5749789224396,9953
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hemploy2a,Economically inactive: student,12.9907398300824,5.83377803245441,306
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hemploy2a,Employed,46.8539288908663,1.99725786240232,19942
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hemploy2a,Unemployed,42.3338738282021,15.3570646005812,524
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hrpage7,16-24,21.7308365005067,4.30111117224417,1002
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hrpage7,25-34,41.0855130500433,3.69023037452537,4215
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hrpage7,35-44,53.2379901215527,3.73407966294083,5627
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hrpage7,45-54,48.8070200258275,3.68671490059126,6545
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hrpage7,55-64,36.5338364734129,3.21687305013507,5748
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hrpage7,65-74,20.5278027064641,2.6375660919955,5620
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hrpage7,75+,11.0814468679503,2.18532565616382,4558
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hrpsex,Female,30.106632011462,1.88218178751753,13580
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,hrpsex,Male,40.4625585640694,1.87395747291597,19735
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,incivgrp,High,45.9212778072217,7.951869735644,1461
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,incivgrp,Low,35.9298545206539,1.40149409052127,31496
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,oa_sup11,Constrained city dwellers,36.1839044976289,5.91173840154885,2268
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,oa_sup11,Cosmopolitans,49.3968715112886,9.20721970648703,1048
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,oa_sup11,Ethnicity central,34.9259086684312,5.64395768242013,1465
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,oa_sup11,Hard-pressed living,32.0395518771929,2.8423955538984,6612
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,oa_sup11,Multicultural metropolitans,46.6397862085026,4.57801111393138,3697
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,oa_sup11,Rural residents,22.4456082811124,2.75500901762916,4511
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,oa_sup11,Suburbanites,34.3206470563644,2.53015288572458,7359
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,oa_sup11,Urbanites,41.0186724710762,3.23518777543798,6355
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,rural3,Rural,26.2442164800126,2.25730258088943,7572
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,rural3,Urban,38.6106297149748,1.60865333977697,25743
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,struct4,Children,56.4455081584283,3.65627237879852,6899
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,struct4,Lone parent,38.3596504905979,5.47863485456443,1668
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,struct4,No children,30.2617016142715,1.47421917594867,24748
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,tenharm,Owners,38.6235541601951,1.77356297886963,21752
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,tenharm,Private rented sector,37.0153620780223,3.2195528067549,5992
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,tenharm,Renters,32.437866493709,2.16457538489063,11422
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,tenharm,Social rented sector,26.9476502462923,2.8058588077101,5430
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,Total,Total,36.2803348201385,1.38176891783457,33315
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,tothhin3,"10,000-19,999",23.7259184868875,2.29220820560848,6804
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,tothhin3,"20,000-29,999",36.9664540772259,3.25312956804771,5010
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,tothhin3,"30,000-39,999",42.6862390807399,4.39991967794757,3738
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,tothhin3,"40,000-49,999",48.8282767621998,5.26328930120173,2687
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,tothhin3,"50,000 or more",56.4056157350461,4.10694633915616,5656
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,tothhin3,No income stated or not enough information provided,28.0799937022212,2.79410651808857,5529
2015,2,allmvt_i,Household,Incidence rate,England and Wales,All households, , ,tothhin3,"Under 10,000",23.4338693768481,3.94152573391264,3886
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,accharm3,Detached house,30.501679557438,2.34963003029187,8040
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,accharm3,Flats/maisonettes,59.7461467955208,6.67626829151768,2260
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,accharm3,House,45.6263543705146,1.86856391232166,23835
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,accharm3,Other accommodation,0,0,80
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,accharm3,Semi-detached house,46.1943776612287,2.89963264574612,8597
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,accharm3,Terraced house,59.6214111623956,3.90439950144143,7198
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,depremp3,20% least deprived,45.4481214997268,3.97350352219686,5641
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,depremp3,20% most deprived,61.6378473777462,5.73654242330465,3542
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,depremp3,Deciles 3 - 8,44.4000494640068,2.1533228962579,15013
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,East Midlands,44.6301455139616,5.14754854888188,2619
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,East of England,46.2063035715867,4.59225155593647,3371
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,England,47.3015990115701,1.85999897545481,24196
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,London,80.5871851181603,8.01174505519672,2072
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,North East,39.2599390261188,6.88742066158704,1487
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,North West,42.6202576187819,4.96233678043992,2985
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,South East,43.9536943686947,3.94270586109689,3645
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,South West,34.7158997756318,4.73993515994064,3123
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,Wales,40.2118704932338,6.54792708278367,2238
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,West Midlands,44.5192847242506,5.70653687830259,2581
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,gor,Yorkshire and The Humber,45.7514428581849,6.4655227464393,2313
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,h10sec4a,Full-time students,43.0112101765459,15.2988571669836,200
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,h10sec4a,Intermediate occs,47.2505212596426,3.71639797007619,6216
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,h10sec4a,Managerial and professional occs,50.2243983240125,2.72136975912218,11416
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,h10sec4a,Never worked and long term unemployed,55.3265013163263,14.2565535136557,403
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,h10sec4a,Not classified,87.1690331475558,26.5164802442418,207
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,h10sec4a,Routine and manual occs,40.3162076816937,2.91265987526709,7992
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Economically inactive,28.4071269338812,2.35970703313563,8476
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Economically inactive: long-term/temp sick/ill,66.7924004085883,13.9897790983924,598
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Economically inactive: looking after family/home,55.8741126043574,13.1681621529059,494
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Economically inactive: other,19.8223357504617,10.7497022750771,163
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Economically inactive: retired,22.8109704627571,2.29096475684028,7092
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Economically inactive: student,28.7201181824991,14.2810008650871,129
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Employed,54.0134486317732,2.30492338281404,17683
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hemploy2a,Unemployed,97.4130160200202,34.5360152726806,241
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpage7,16-24,42.9748944311391,8.80600167684685,510
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpage7,25-34,56.1213668612822,5.04376417352827,3172
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpage7,35-44,63.7252916753671,4.45168858569334,4795
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpage7,45-54,57.3708125050652,4.31856807327471,5643
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpage7,55-64,43.0541713350398,3.78994143213529,4948
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpage7,65-74,25.5317688552847,3.30093855630495,4573
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpage7,75+,19.0102256094823,3.74365514394758,2793
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpsex,Female,44.6685199121197,2.81161085560005,9353
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,hrpsex,Male,48.0865556598615,2.23107886456806,17081
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,incivgrp,High,82.2950237507776,14.1127027030419,834
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,incivgrp,Low,45.7203004917055,1.78883248904698,25340
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Constrained city dwellers,63.0305670148425,10.3422397373297,1293
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Cosmopolitans,88.284202424787,16.267181347474,625
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Ethnicity central,84.5338841305045,13.4308041773336,623
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Hard-pressed living,43.1964082262029,3.85498815745064,4870
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Multicultural metropolitans,66.1204543138739,6.44127810243891,2639
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Rural residents,23.8661549762018,2.95689967042663,4203
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Suburbanites,37.3442596752318,2.75560842382367,6802
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,oa_sup11,Urbanites,48.6310397304288,3.83882246229653,5379
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,rural3,Rural,29.1042624926063,2.50040121637269,6807
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,rural3,Urban,51.8837808223201,2.16822698016717,19627
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,struct4,Children,62.8778326526651,4.06310121372626,6264
2015,2,allmvt_i,Household,Incidence rate,England and Wales,Vehicle-owning households, , ,struct4,Lone parent,63.0448429255152,9.14637588770277,1008
