Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
431e349d04f50e59dbe11d5183d2e1277848536556122dd6984353361f1169ac,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.741738,52.464363,On or near LONDON ROAD SOUTH,E01030256,Waveney 007C,Investigation complete; no suspect identified
cf5fc31090b549a3dadfa6958da1729c0a44eb0b1257ff06b93860a4a551a3e4,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.741252,52.465934,On or near ST LEONARD'S ROAD,E01030256,Waveney 007C,Suspect charged
b14bdcf2b011061b4b668039e4f5e1e9774b467419f026c3282434067e508335,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.740665,52.462481,On or near RECTORY ROAD,E01030256,Waveney 007C,Offender given a caution
0a4780043a3bbbde99aeb3d05ba20a059481b43ee95372229cafff508b4759aa,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.741252,52.465934,On or near ST LEONARD'S ROAD,E01030256,Waveney 007C,Investigation complete; no suspect identified
7a1fde237e7f06b7d3510a5a044f3878a9a98982f048aaccab39cbb1b961efd5,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.740438,52.463801,On or near COLLEGE ROAD,E01030256,Waveney 007C,Investigation complete; no suspect identified
8d1bb267a93eb588a6f89aaeb8d9de3a38a01e3ba2aa0fec4ccf279316fbfd44,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.726701,52.467662,On or near EDGERTON ROAD,E01030257,Waveney 008A,Investigation complete; no suspect identified
e56c4ce8954261025f50b4b8245464a40dc9c9926c68bac8e9c9c8a17731f01b,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.736592,52.466378,On or near MARTIN'S AVENUE,E01030257,Waveney 008A,Investigation complete; no suspect identified
cee8a526ed908585a29a4547299380445d1f94172693bc41ba734a690e822af3,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.727064,52.466913,On or near Petrol Station,E01030257,Waveney 008A,Offender given a caution
7e9f53e15c038a5815a653632fa04d577ce6ece390f9651a837b59971eac6175,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.726701,52.467662,On or near EDGERTON ROAD,E01030257,Waveney 008A,Suspect charged
ec952ef38a2a630eab6c58ab16f98c143d0cfb6ea5af19fb467ab75438ad6461,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.744853,52.469310,On or near GROSVENOR ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
2e0f1dd10a7ea4727fcdbb4cf5b1d4338ae896e5b93f1cc5e123713b71be00b6,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.748662,52.471672,On or near PARADE ROAD NORTH,E01030258,Waveney 007D,Investigation complete; no suspect identified
a958cdf11b828c8b10c486e54154b26bf974e4868e9e8336f957842c81a7dbcd,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.744985,52.470169,On or near MILL ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
add980e739a972badf63ab2a91fe043ad3be61e6b69a960abc8045b75e66a3bf,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Investigation complete; no suspect identified
5a0e66bddda2dbe6bdf28f35d7d96d0cf8b257f9d9256990ebbc319962451366,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.744985,52.470169,On or near MILL ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
f74e55ca4c4165990dd3e05f61d347eb60f1703cc6ebc07ce6437fd5a0620125,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.746562,52.468626,On or near PARADE ROAD SOUTH,E01030258,Waveney 007D,Investigation complete; no suspect identified
f74e55ca4c4165990dd3e05f61d347eb60f1703cc6ebc07ce6437fd5a0620125,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.746562,52.468626,On or near PARADE ROAD SOUTH,E01030258,Waveney 007D,Investigation complete; no suspect identified
ffa8b27109c6916b1e4487a00922ed1fb360d8a826243751b6088aaf9455c08c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.747083,52.468691,On or near Nightclub,E01030258,Waveney 007D,Local resolution
6d3d7a4728abb5cf47d4928bd3c22fc096a6bf31514ee92902af5f9593fceb23,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.745461,52.469704,On or near CLEVELAND ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
d990aabb6ddfa347e9fc58d5fc7dabe791ad634cbc63d8707aa76095c9ec89ef,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.735812,52.469506,On or near DURBAN ROAD,E01030258,Waveney 007D,Local resolution
f1596a2938ca56b47d093a96bc38f8559d166df63d28aacea59ffe8cf822342b,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.745640,52.467657,On or near WATERLOO ROAD,E01030258,Waveney 007D,Suspect charged
3f6aaba3b7c4a5755dd2d288801ecd30e7951d272b4f41b2e8589c06cc48e086,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.743806,52.467040,On or near UNION PLACE,E01030258,Waveney 007D,Investigation complete; no suspect identified
c74d4a456c1b2bf596b8636594201469d17380bd59cc3e27534039b955cbca2c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.744097,52.470296,On or near Further/Higher Educational Building,E01030258,Waveney 007D,Investigation complete; no suspect identified
92e503ab19d72d5f8eba9693d1973b11ce532b0a40cb0d0c090b746156eb2b2a,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.747083,52.468691,On or near Nightclub,E01030258,Waveney 007D,Suspect charged
52553f3359588ff5049c44ea28071b50c3e7e9c62e9a11d6955ec0b25b7a8157,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.747083,52.468691,On or near Nightclub,E01030258,Waveney 007D,Suspect charged
2b1faf94d01435a17ef595aeaa43f1f92787993300aaab505f1e1020e0236001,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Suspect charged
2b1faf94d01435a17ef595aeaa43f1f92787993300aaab505f1e1020e0236001,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Investigation complete; no suspect identified
d9416a3818376c5fb990d2169563a9d9653f70239400dd74544b8bd717880fa1,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.747083,52.468691,On or near Nightclub,E01030258,Waveney 007D,Investigation complete; no suspect identified
d9416a3818376c5fb990d2169563a9d9653f70239400dd74544b8bd717880fa1,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.747083,52.468691,On or near Nightclub,E01030258,Waveney 007D,Investigation complete; no suspect identified
bb28442ae1cd54a81178dce92dfe5bd88e5b31c3095becee6004a067aea5c180,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.746353,52.468066,On or near VICTORIA TERRACE,E01030258,Waveney 007D,Investigation complete; no suspect identified
8cc62c52bbd0b22de99a169d5cc87746e2cf188129ff1018b0dcac711d508f2d,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.743806,52.467040,On or near UNION PLACE,E01030258,Waveney 007D,Investigation complete; no suspect identified
5f85eed37787faec9890fea70d769ab4cae7efae5716684e5d5d48a6837a7d76,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.743495,52.466673,On or near Supermarket,E01030258,Waveney 007D,Local resolution
90f07577157c7720bddc669812be8b35da1aaa4ce9f6fff519e2abf9a4d7b881,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.743007,52.464565,On or near CLIFF ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
1965aabb585347ac526edc07e04ff56722a7f1f072dfce8e81982b8add76065f,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.744985,52.470169,On or near MILL ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
8777272796bc1bb9161f46a186afa1a3b9d7da52481d7e22368f7886a7482b5b,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Suspect charged
1e276696609a73d5d30b07a5224da379d62197632c70982cbf1ac3ed355d7232,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.747771,52.470018,On or near MARINE PARADE,E01030258,Waveney 007D,Suspect charged as part of another case
50bc97c165d3d00293b19a8a375b1b0696dbbb9ded0ee26437a39b8f4168c986,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.747884,52.469790,On or near Parking Area,E01030258,Waveney 007D,Suspect charged
cb365411304d313b7b9f22f04d6004786b4ad427019ffb01e510c5982eff7ae7,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.709065,52.535795,On or near DORKING ROAD,E01030259,Waveney 001D,Investigation complete; no suspect identified
ae1e8ec0118525cc3aabbbd18c9b7b95daa55c06da1904c70b42cc32dfef5bde,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.704078,52.510568,On or near Prison,E01030260,Waveney 001E,Investigation complete; no suspect identified
72d1c35395840b74399d1e6adddedeec4f9b6de4b5bc80c67db1046cd01e99d4,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.699746,52.509373,On or near FLIXTON ROAD,E01030260,Waveney 001E,Investigation complete; no suspect identified
e24123b5e81574e7dd67735d8451bd2f13dabaffffe4ce3d908ed4167011cfc2,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.743636,52.482373,On or near Further/Higher Educational Building,E01030261,Waveney 002A,Investigation complete; no suspect identified
4038a6a5f19f816ca46d6dc810446432a015fba2dc766ddb04c268149753a0ca,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.743636,52.482373,On or near Further/Higher Educational Building,E01030261,Waveney 002A,Investigation complete; no suspect identified
e24123b5e81574e7dd67735d8451bd2f13dabaffffe4ce3d908ed4167011cfc2,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.743636,52.482373,On or near Further/Higher Educational Building,E01030261,Waveney 002A,Offender given a caution
141ff3a0b484338203a86099406dd4046454bbbad8734e617f9c081c30d9ec2d,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.739094,52.484235,On or near BROOM ROAD,E01030262,Waveney 002B,Investigation complete; no suspect identified
f75e6a8749c4dcbe7f6e0348a69b7732d6280a8db761aa75957e77a514e11dad,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.746039,52.483601,On or near WATER LANE,E01030262,Waveney 002B,Offender given a caution
38da1279e896964fbd5d0328926173ed6a5072b0434f270cc53a8e14f5f28519,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.721321,52.480353,On or near NORMANSTON DRIVE,E01030263,Waveney 005B,Investigation complete; no suspect identified
a6e1c06c4b89c5dc1282d64b22aa3fbc07c29ccf14ccd7a0859ad83f0d6252da,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.724392,52.483035,On or near MONCKTON AVENUE,E01030263,Waveney 005B,Suspect charged
a6e1c06c4b89c5dc1282d64b22aa3fbc07c29ccf14ccd7a0859ad83f0d6252da,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.724392,52.483035,On or near MONCKTON AVENUE,E01030263,Waveney 005B,Suspect charged
122cc162a349dbe1d56f3308603649df5d5dbea28b7adc3e457034b8355039ec,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.707253,52.484393,On or near GRAMPIAN WAY,E01030267,Waveney 003B,Investigation complete; no suspect identified
26c8e17bfac631fc87010c1e55fca3cda85cbe26915beb5bf8ad3565315a265b,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.705018,52.484796,On or near LIME AVENUE,E01030267,Waveney 003B,Investigation complete; no suspect identified
006c72272cfac160484ca451ea7647bcfccfe93d8c90362c7261f6e981697b8d,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.708827,52.480512,On or near PATRICIA CLOSE,E01030269,Waveney 006D,Investigation complete; no suspect identified
b2690a307e3890e2ad4589f429fa07cad2bed3968401fd9d66a888c7fd82051f,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.707103,52.479810,On or near MOYES ROAD,E01030269,Waveney 006D,Offender given a caution
c9cde309fcd1a67509c451aa93e0493950b35a20f41dade41665f22ac701fbd3,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.707991,52.478631,On or near HALL ROAD,E01030269,Waveney 006D,Investigation complete; no suspect identified
8d45a2ef4989be5de27ce60bf758b8402f8ba70cada13d20da51433e0ac6c170,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.713486,52.476354,On or near BRIDGE ROAD,E01030270,Waveney 005C,Investigation complete; no suspect identified
393894eab7af5a352dc60240db197d6277b1d89fe98802c5894925e2065c2cd7,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.713486,52.476354,On or near BRIDGE ROAD,E01030270,Waveney 005C,Suspect charged
5cba736da12055081f0b5959a05816ee94a5be21f2674f8da64580e17fcd57fb,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.713486,52.476354,On or near BRIDGE ROAD,E01030270,Waveney 005C,Suspect charged
cd602a43d85b68c1166cc1c422d4a35e9abddee37dfc9fbee468a1030f05f0df,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.713486,52.476354,On or near BRIDGE ROAD,E01030270,Waveney 005C,Suspect charged
2e1009ad1e309ba53dff8c3ce3f644357d5f0ad928b1378ad95266ac77d94ba3,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.722953,52.489197,On or near WENHASTON WAY,E01030271,Waveney 003C,Investigation complete; no suspect identified
a787d778532b3259b59c431f95ae17485b7c81287cda692b0c865807ebe258b6,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.732230,52.447735,On or near CLIFTONVILLE,E01030272,Waveney 012E,Investigation complete; no suspect identified
e0728cf08adf2e27643a7a7293f5051ec51a8c958a6a8f6878dca2c60254aa68,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.732230,52.447735,On or near CLIFTONVILLE,E01030272,Waveney 012E,Investigation complete; no suspect identified
73483ab796e4c3d0f26a24de04ccc9216590d2c96579b94f8850cffd3b95e194,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.732331,52.451537,On or near LYNCROFT ROAD,E01030272,Waveney 012E,Investigation complete; no suspect identified
6db3006933b7c7d633b4bb3dae6db396afaafcb6a2ca0424e2f4753fa0910296,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.732230,52.447735,On or near CLIFTONVILLE,E01030272,Waveney 012E,Investigation complete; no suspect identified
c1f394025f760d4de8b32d232fc021d70bbee87b00cd72d01d9aa684c941dd8f,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.724184,52.447467,On or near A12,E01030272,Waveney 012E,Investigation complete; no suspect identified
e5b327f566147d31bcb19485b2aa027cf685da294bd02d48a343fc5a87820bb6,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.717559,52.456716,On or near ASPINALL CLOSE,E01030274,Waveney 008B,Investigation complete; no suspect identified
f4cb2477912282537201943feb3fde3ce6acdb734f3d2430752b0eeac163630d,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.724006,52.461226,On or near RAVENWOOD MEWS,E01030275,Waveney 008C,Investigation complete; no suspect identified
394e788508943ab04791356d681d82ee7436e0b4008a5d3f865b9937b0cfda8a,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.735707,52.456629,On or near Theatre/Concert Hall,E01030276,Waveney 007E,Investigation complete; no suspect identified
c492268e343b6d8438331c3467d05ed554e2b31461a4a8f4623d36d47bd9b4d0,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.742299,52.492130,On or near MYLODON ROAD,E01030277,Waveney 002C,Investigation complete; no suspect identified
b174632b49389acfbe77b4e8bd98408abb4abf6a7300b48e855fea69d0e775c0,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.741084,52.490145,On or near HOLLINGSWORTH ROAD,E01030277,Waveney 002C,Local resolution
7cac994737a51331f315e35a1acb99c0eb3d0e8608a40aadd2920b16db40f5fe,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.735953,52.492889,On or near SPASHETT ROAD,E01030278,Waveney 003D,Investigation complete; no suspect identified
ac852ca2ecdcf0478869fe7c1f2d69ccc26f697431460eb836a7624976850c3e,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.737235,52.487505,On or near SHARON DRIVE,E01030278,Waveney 003D,Investigation complete; no suspect identified
ea2cda40f84d91e896846c9e574fcfe5b0f8642d425aa4cad53d6fe80bf532a3,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.733603,52.497325,On or near BRIAR CLOSE,E01030281,Waveney 002E,Investigation complete; no suspect identified
f3c28f4f3e67a89e17753c85e2ef858d8a8ebd3ea5b923a822c5828b7b97449c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.732103,52.501537,On or near FOXES WALK,E01030281,Waveney 002E,Investigation complete; no suspect identified
3103e3e97f81a360cf56a1da32fa10bfce3b316380488ccd9b6de60dd300082c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.731807,52.497346,On or near BLYFORD ROAD,E01030281,Waveney 002E,Local resolution
caeca0c6bcbecd4d0580d6a6ed25e61a24dd8afc0fd2721674e2f9113bccea6f,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.729103,52.501614,On or near HOWLEY GARDENS,E01030281,Waveney 002E,Local resolution
aae00205e3424516c53f0c91b8959cddbd70f00dd533531ea81a48c7468c5f19,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.674749,52.331813,On or near MIGHTS ROAD,E01030282,Waveney 014A,Offender given a caution
39451ab7581d6e801210c72ff4e32d1a5d6ec66b8fd12efca785e69d7535d980,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.723840,52.462571,On or near ROSEWOOD,E01030287,Waveney 008D,Investigation complete; no suspect identified
dd0e115ff3b375c134db363460df420414975063100443be0c818d0a50b36659,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.715467,52.466316,On or near STANSFIELD CLOSE,E01030288,Waveney 006E,Investigation complete; no suspect identified
bdc27804731299b2f84ed2154001cdae3f8f1eddd012fef3071cd577a9999e6a,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.715467,52.466316,On or near STANSFIELD CLOSE,E01030288,Waveney 006E,Investigation complete; no suspect identified
2eb608c9e7185f6cdaa759433a27ef7ac99fa8308a96c3aeaf94ed91a9b1f6b3,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.709506,52.473879,On or near Parking Area,E01030289,Waveney 005D,Investigation complete; no suspect identified
39924f47d1184e63c2e6e7ffb8bd23cbcef8f439a0f5dad3e317b5ef0f127459,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.725859,52.468336,On or near PRIVET GREEN,E01030289,Waveney 005D,Investigation complete; no suspect identified
6b979f086530c3cc49f790214ca062c96980cfe218f82fce063e14b514fbc8c0,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.715126,52.467676,On or near COLVILLE ROAD,E01030290,Waveney 005E,Investigation complete; no suspect identified
ecaca6d39a5a412f5a570920d4922f1c541616d9d584e403fb979d122b269a93,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.719634,52.463855,On or near NORTHWOOD CLOSE,E01030291,Waveney 008E,Investigation complete; no suspect identified
4354dcc4165d1e1acecf64af10dcf3885440de2a80a92e57cd4064f0d8a6d3be,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.719634,52.463855,On or near NORTHWOOD CLOSE,E01030291,Waveney 008E,Investigation complete; no suspect identified
e570df672e5e8ff5fb30d36fc08ff70129cfe3e567ee7d6a15e58bc69a3c6477,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.721833,52.467231,On or near HAWTHORN AVENUE,E01030291,Waveney 008E,Investigation complete; no suspect identified
20f0ba8195de3b06ea1ca881d5ed8a4a8cae01e1fce79de9c81f447ef1b13a5b,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.723057,52.464287,On or near Parking Area,E01030291,Waveney 008E,Investigation complete; no suspect identified
395ca7f64416c255a7968cd6df52cdea3b3ba64723d50b4c91855de60a905763,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.724134,52.464307,On or near SUMMERFIELD GARDENS,E01030291,Waveney 008E,Investigation complete; no suspect identified
10f63d100c87a7d32368e9cf8cb388f6e21935104ce183892471bb04c0d17adf,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.727299,52.465512,On or near BRITTEN ROAD,E01030291,Waveney 008E,Offender given a caution
10f63d100c87a7d32368e9cf8cb388f6e21935104ce183892471bb04c0d17adf,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.727299,52.465512,On or near BRITTEN ROAD,E01030291,Waveney 008E,Investigation complete; no suspect identified
fc7f6fc8ac935b9c24deb029c6e61159ba37aa205b65982c3b75180aa1a493ca,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.648596,52.451256,On or near Parking Area,E01030293,Waveney 011D,Investigation complete; no suspect identified
0caaccd5e8d91ba6a4aa9366ac640d93131d5f3ac5e1ebf9bd2173c594a288f8,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.488116,52.370041,On or near HAWTHORN WALK,E01032524,Forest Heath 003G,Investigation complete; no suspect identified
0558d2ae7357ecbbf74b303b440eb2650022351a77713204187013bb5372f877,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.490049,52.371232,On or near BROOM WALK,E01032524,Forest Heath 003G,Investigation complete; no suspect identified
0558d2ae7357ecbbf74b303b440eb2650022351a77713204187013bb5372f877,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.490049,52.371232,On or near BROOM WALK,E01032524,Forest Heath 003G,Investigation complete; no suspect identified
0558d2ae7357ecbbf74b303b440eb2650022351a77713204187013bb5372f877,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.490049,52.371232,On or near BROOM WALK,E01032524,Forest Heath 003G,Investigation complete; no suspect identified
3f9db7141fcef0e845b6ab13e93afd6fb13280496a8e7c1c658e96cbf38aff68,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.523211,52.380573,On or near ERISWELL ROAD,E01032525,Forest Heath 003H,Investigation complete; no suspect identified
7e46efec0432ee3611a2ed872c0e1f50bc9888c8c0adbe92845fa8b7254287f8,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.504395,52.368501,On or near WILLOW CLOSE,E01032525,Forest Heath 003H,Investigation complete; no suspect identified
b888923153af78b6ea21d81370ff58bc0aef9102ddc1d5eaba559b5f72a1c5e5,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.468728,52.351159,On or near POTT HALL ROAD,E01032526,Forest Heath 003I,Investigation complete; no suspect identified
d5eaefeb895028ca15510468e2e77678fd6d50465f6cd105a89f643d9141c090,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.412617,52.240797,On or near WILLOW CRESCENT,E01032612,Forest Heath 008F,Local resolution
242b5b95a912bb0ac01cb6b3b3046b0231faabbccafb1f5e2bfba20c896a4a26,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.412644,52.242640,On or near NAT FLATMAN STREET,E01032612,Forest Heath 008F,Investigation complete; no suspect identified
e3a77937f8ba673333e7b9b31cc31ca1335257884e57f33761d28fd3c328a2d1,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.994985,52.188382,On or near Shopping Area,E01033317,Mid Suffolk 010G,Investigation complete; no suspect identified
8639603989f23ee9d85d7c1a4f0f123a0b1c66a66299b92cd5b35accfb891437,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.996879,52.190447,On or near UNION STREET EAST,E01033317,Mid Suffolk 010G,Investigation complete; no suspect identified
34c5a83d1260d033cca84283a081a1274c3c9383b4c6e6f8f15e07be2b39455c,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.994985,52.188382,On or near Shopping Area,E01033317,Mid Suffolk 010G,Suspect charged
a3881fe2ca0fa5de90f27f84308c041aa9d0a35dffcd5dcbd48d693c3508aa45,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.997765,52.190119,On or near STOWUPLAND STREET,E01033317,Mid Suffolk 010G,Suspect charged
a9bbf4d4ed9b28270e1c7527822c99fee06ef3fe24bb5b77fc08a8401d4f0e07,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.997765,52.190119,On or near STOWUPLAND STREET,E01033317,Mid Suffolk 010G,Suspect charged
49f8936bc4046b2c9f01b0a981e8489b772e288a53da7c24cf87c0c60d2790c0,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.997765,52.190119,On or near STOWUPLAND STREET,E01033317,Mid Suffolk 010G,Investigation complete; no suspect identified
2cde74dde0594b450b2b69cae1c243474c02d3e5798109d6a4b6c09b675aa6db,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.012611,52.186998,On or near CORMORANT DRIVE,E01033317,Mid Suffolk 010G,Investigation complete; no suspect identified
986fdce5224dc51a9ea84f4111f67925f0145c637180fbd2d820ae06f3c6dd74,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.002518,52.190951,On or near VICTORIA ROAD,E01033317,Mid Suffolk 010G,Local resolution
c9dac907d66e377b610d251fae7df58acebe239744be3c1df0729c057b64dff0,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.002518,52.190951,On or near VICTORIA ROAD,E01033317,Mid Suffolk 010G,Investigation complete; no suspect identified
669123e500c9114527a6b0366e9a77d93abc3366ff8db2ebb2cbcb202cb87961,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.013967,52.190821,On or near FALCON GROVE,E01033319,Mid Suffolk 010H,Investigation complete; no suspect identified
d32fa8382ae3f75585cbc69dfabfdee46f1fd79be5478e6043401d5fc5bac301,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.013763,52.190620,On or near OSPREY DRIVE,E01033319,Mid Suffolk 010H,Investigation complete; no suspect identified
3dcc46ccc6ee8a821f9c62fbaeb848cdc338db76d1de34b5e4dc6422d91d6604,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.253885,52.058481,On or near MILLENNIUM WAY,E01033442,Suffolk Coastal 010G,Local resolution
25f07440a30e1d129c5e9d6eb20be3571471306a67019f05f83cc85e30f3433c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.361376,52.106612,On or near CHURCH LANE,E01033443,Suffolk Coastal 007F,Investigation complete; no suspect identified
023d09303ab09e56720f5c09e9aef18174743bc485d8dd178b40ef4ca87358a1,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.251871,52.058474,On or near THOMAS CRESCENT,E01033444,Suffolk Coastal 010H,Suspect charged
a5ed900d0443be35ea11490e546144324e0a7891a85950849f15086d8c6f9fdd,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.411008,52.125126,On or near A1152,E01033445,Suffolk Coastal 007G,Investigation complete; no suspect identified
70e886c9ad41091922aad79efa15284c606727b34a05e791e9849bf95a98cbde,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.499959,52.123992,On or near ORFORD ROAD,E01033446,Suffolk Coastal 007H,Investigation complete; no suspect identified
f325e65c321cf2145fa93751220d7a014f12e4542d66ae16fd469637f632086b,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.454798,52.058010,On or near Sports/Recreation Area,E01033446,Suffolk Coastal 007H,Investigation complete; no suspect identified
f948bbb218c6da66685d5521db41211861b775fd46898634132f4f5626660e77,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.385701,52.117267,On or near OAKTREE DRIVE,E01033446,Suffolk Coastal 007H,Investigation complete; no suspect identified
09fe0ee79775de6df8717f98d81f365dec7bfcd78988e5ecf2a040b6e0f09d79,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.454798,52.058010,On or near Sports/Recreation Area,E01033446,Suffolk Coastal 007H,Investigation complete; no suspect identified
09fe0ee79775de6df8717f98d81f365dec7bfcd78988e5ecf2a040b6e0f09d79,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.454798,52.058010,On or near Sports/Recreation Area,E01033446,Suffolk Coastal 007H,Investigation complete; no suspect identified
