Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c8df37a8d711322423de5e1d81e15a0e6810372f12d39de837e71ee6fd060ddd,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.296054,51.643481,On or near GEORGES MEAD,E01023564,Hertsmere 010B,Investigation complete; no suspect identified
c0fe6c358c52a1dc75c37c4ab8d2c09a7bb427bf804c6d8510947396352a18b8,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.312685,51.766139,On or near MARSHALSWICK LANE,E01023714,St Albans 010B,Investigation complete; no suspect identified
615339353ec47eddf9f11d21f8c974e260bfe3eb233ecde6a0251f09b37acad1,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339836,51.751707,On or near MARKET PLACE,E01023727,St Albans 012B,Investigation complete; no suspect identified
69de576b43e04dfb588d2bc804c14877c4f67d7f096f45d3c221048b83dd6dda,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339291,51.751564,On or near CHEQUER STREET,E01023727,St Albans 012B,Investigation complete; no suspect identified
240962a46808790b3796dac74b53d1b4427b641873e5d23d02278d4fe92aa3ba,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339165,51.753028,On or near WADDINGTON ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
cd25b2b4694aed8c98b5c17a77a408c723d8db370feb5d7b4177391bd54a1d14,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.306726,51.751100,On or near BURLEIGH ROAD,E01023665,St Albans 013B,Investigation complete; no suspect identified
333bf471acb1e69f529dd9b7a902285f40fc3055f00539cfdf32a11764e6d0cb,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.341459,51.756451,On or near WEST VIEW ROAD,E01023670,St Albans 009B,Investigation complete; no suspect identified
84df9eed244ae10b9fbf4277b06ac0b78ff43da02ffd7e1c362fb45e6e24df31,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.323435,51.751348,On or near STANHOPE ROAD,E01023676,St Albans 011D,Investigation complete; no suspect identified
1455cc974c60d1670507a33d8178e12d04f1929b8b2a3702c9ac17d9db4d3535,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339291,51.751564,On or near CHEQUER STREET,E01023727,St Albans 012B,Investigation complete; no suspect identified
09187b7c468df84f35c87d1c56694957de7c2ffd44a3c5e90026c6bb734aad50,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.303510,51.747609,On or near BRICK KNOLL PARK,E01023665,St Albans 013B,Investigation complete; no suspect identified
36ceed2bd7a362971dbaf301b2f77d0e059334dd4c090bed6de6071dc2566b1b,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.319433,51.744403,On or near CUNNINGHAM HILL ROAD,E01023682,St Albans 016B,Investigation complete; no suspect identified
df250bb87efc70b0431e88a8385e5f8cc82a7c76dae0c201b1c8a5f3de83f30a,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305338,51.764577,On or near HUGHENDEN ROAD,E01023712,St Albans 008D,Investigation complete; no suspect identified
7be7e57d01bbff318a2674f9291b2f5952cbc1c86667d1e1d02dd26869be5cea,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.321373,51.750303,On or near CECIL ROAD,E01023674,St Albans 011B,Investigation complete; no suspect identified
33fccf864933cb6908bfade8f72560ccadd60685ac32e7df3609f7414047887e,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305338,51.764577,On or near HUGHENDEN ROAD,E01023712,St Albans 008D,Investigation complete; no suspect identified
443e505f572bba27c89bdf7af54c78ba49226eb8a206c2eb43f4a22905eb2930,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.346164,51.748631,On or near ABBEY MILL END,E01023743,St Albans 014B,Investigation complete; no suspect identified
c78f9527108a3284115f5e74900d90e4b3c0e279c1675a43cc6e160c23bb9b21,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.332680,51.746579,On or near MILLERS RISE,E01023740,St Albans 017D,Investigation complete; no suspect identified
c8ab6797d23070606257d6550ccc6798bbb940f6395b724882897e2b509f6a06,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.304960,51.758798,On or near LANGFORD CLOSE,E01023668,St Albans 013D,Investigation complete; no suspect identified
9482417e24ea03586b001e77e60c4b9eb0151982d4ffbd57da142ab6fec689af,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.318795,51.762378,On or near CHARMOUTH ROAD,E01023714,St Albans 010B,Investigation complete; no suspect identified
427af6c5c83c3ae360b81d400a6dd5099c03a136a69aa48fc8b074c040b3b54c,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.294969,51.769381,On or near BEVERLEY GARDENS,E01023735,St Albans 007C,Investigation complete; no suspect identified
f6fbf19b1ab070a72c6a4bb281ca1c60e2c4d63eb96c18d0b3c3427fe3c9c8ef,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.312788,51.751708,On or near Petrol Station,E01023674,St Albans 011B,Investigation complete; no suspect identified
251c42bf43d89037333a8d6ee3d08b95fd76be5d804ce886612fdc81efe7fcab,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.313092,51.738477,On or near PARKWAY COURT,E01023683,St Albans 016C,Investigation complete; no suspect identified
7c97bad3baf55fd6d79c47415387903314a47eac8f5efcc8884da4cf5348ee8d,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.312788,51.751708,On or near Petrol Station,E01023674,St Albans 011B,Investigation complete; no suspect identified
0b3ca93a677abce5d6c851719d11d4d5efb72f330991e0a8bd3bb8e549a630f4,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.353821,51.751193,On or near Sports/Recreation Area,E01023745,St Albans 014D,Investigation complete; no suspect identified
f42c63576b12b89a056c0215b0e1058389f3fc1f71f3aef7cdf4e9bb30324b71,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339291,51.751564,On or near CHEQUER STREET,E01023727,St Albans 012B,Investigation complete; no suspect identified
9c3b4ae4edb1f8f09c8fea0d163796bfe549fe2e551b8136c6ec2d660def5e2a,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.332975,51.753912,On or near ST PETER'S ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
d22e296e140d8e33aa8755e0d668d7c3560a868b8f78a0b37e06238a530477be,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339165,51.753028,On or near WADDINGTON ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
23be92d84504c66c410a9dc40c6fb923044ff67dfcceff6c1621580ef15410c5,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.346119,51.755797,On or near Sports/Recreation Area,E01023728,St Albans 012C,Investigation complete; no suspect identified
900d6b69824a9be9e06206e275d7ac6e3e500f9efe5483ff38579bb36f70d6dd,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340704,51.771097,On or near HIGH OAKS,E01023671,St Albans 009C,Investigation complete; no suspect identified
628c4ea5b3feb3af7abf676dc99533c4c2c3c24d48590c4d5e788a3abf873609,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.343420,51.772142,On or near FLINT WAY,E01023671,St Albans 009C,Investigation complete; no suspect identified
7343a941b557da7688dfbb62a014b788722002d50d331b5c4e9b56c72b2f6690,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336038,51.739154,On or near WALLINGFORD WALK,E01023738,St Albans 017B,Investigation complete; no suspect identified
664588e41f947f866332eba7fe71ec1e5fb3c309a933b8747352fadcf5739df6,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.349953,51.742435,On or near HAVERCROFT CLOSE,E01023743,St Albans 014B,Investigation complete; no suspect identified
0ff592c3c6df38ce698cf3199dcf872c16fa772e7888e5d484b85ac60ae158fc,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.322890,51.750028,On or near ULVERSTON CLOSE,E01023729,St Albans 012D,Investigation complete; no suspect identified
1ebc7a40729e23d8a2d843e4a460c8e5e45a275e2c88a0c48375cead4e20480d,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.331129,51.757590,On or near ELM LAWN CLOSE,E01023676,St Albans 011D,Investigation complete; no suspect identified
e014094aa83cc97b031e5af6be86ff701119f67d712faf3b1ada1e1c6e2cd5f8,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.360719,51.746713,On or near ERMINE CLOSE,E01023742,St Albans 014A,Investigation complete; no suspect identified
ef9bcfdea95dbc22d05dc57b82fe8ee862769ad130d87303e0a20fc54c9f2e1d,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.345996,51.759967,On or near Sports/Recreation Area,E01023669,St Albans 009A,Investigation complete; no suspect identified
f561a154c6232c65d10f8e9b138774bab05dc6afa9bcd19b296ff015a9ee4ade,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.332975,51.753912,On or near ST PETER'S ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
7aa61ff2836ae4786f8830a29d0facc0b8c30d590942cb9019c90bf0cca52f19,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.307471,51.762944,On or near Petrol Station,E01023714,St Albans 010B,Investigation complete; no suspect identified
c1f274c02547d2273d8a329289f973c090e36ba95029db50f771ce32d72c5919,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305338,51.764577,On or near HUGHENDEN ROAD,E01023712,St Albans 008D,Investigation complete; no suspect identified
546b0a62546ca8b403bfc978cba4f451c867d566b6c962ce794725032b0105c3,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.330330,51.749027,On or near ALMA ROAD,E01023726,St Albans 012A,Investigation complete; no suspect identified
399743d1f63a2d24030398b85eccbdc6a940660c5a211d74e89aea093968b1b9,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.321174,51.758806,On or near GURNEY COURT ROAD,E01023675,St Albans 011C,Investigation complete; no suspect identified
c4962bb1a301a8bb4f89a02d0e8d2bd9d1831641e5faf8ae5c37bfede046ec60,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.341459,51.756451,On or near WEST VIEW ROAD,E01023670,St Albans 009B,Investigation complete; no suspect identified
9925c0894a96fbc95bc4f153ae2416954df28aa689bedf24bdada1a4c1227b41,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.330330,51.749027,On or near ALMA ROAD,E01023726,St Albans 012A,Investigation complete; no suspect identified
4a983a6ef4f20ecedbcf12e6b52cc6817bc90e19078d6f19016f756c185dedc4,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.322823,51.767093,On or near Petrol Station,E01023713,St Albans 007A,Investigation complete; no suspect identified
9e0c60b5b1f66c59ea6936aa868c196b72b04ae5eaa25f8dfa26fa727b6cbfea,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.345996,51.759967,On or near Sports/Recreation Area,E01023669,St Albans 009A,Investigation complete; no suspect identified
fdf4854a34a5144c4d26933de0cbc4c65c67ebe0184a7db287a8c9cf00138d51,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339855,51.750808,On or near HOLYWELL HILL,E01023743,St Albans 014B,Investigation complete; no suspect identified
f5bc44203bc0da12bf55b065cd9c7fb28c51a4fad7103622378d0469ee23464f,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.322703,51.744504,On or near CUNNINGHAM AVENUE,E01023682,St Albans 016B,Investigation complete; no suspect identified
67eb1cbf3cabf17041cefc9a6d5780d2ab99dbada0e8aebdbddbe5e3ad9e1cee,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.351562,51.757932,On or near DOWNEDGE,E01023669,St Albans 009A,Investigation complete; no suspect identified
53302d8c4a107d35b6c8b0692cdef09bb9d5a05d557a0e84b503cfb8dba724ba,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.300938,51.781004,On or near LYNDON MEAD,E01023736,St Albans 007D,Investigation complete; no suspect identified
79916ff47d05fa2d6b3207e19a49c2601981353f3e28842138ec2652fcdc6861,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337202,51.754385,On or near Parking Area,E01023727,St Albans 012B,Investigation complete; no suspect identified
089782807bef25ff5d9b2957acbc3d54340ffb76febcb74cb5bf7f5075b7ff64,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.320946,51.740729,On or near ABBOTS PARK,E01023682,St Albans 016B,Investigation complete; no suspect identified
87a2c809a87d36fb472ea30b5a99d2ed61c289e34c2c2ea87f51c867552b4732,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.358067,51.745165,On or near CORINIUM GATE,E01023742,St Albans 014A,Investigation complete; no suspect identified
2996ca1e8a8279bdc8e6478696220d778952f072865569d2873fc8ed7825f08f,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253023,51.658612,On or near Petrol Station,E01023546,Hertsmere 009C,Investigation complete; no suspect identified
e3b394611f493fff74ab0714422b8e77c128b1b4aea6f5fd2e37507c8ca3f542,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.256268,51.647141,On or near HALTER CLOSE,E01023543,Hertsmere 011E,Investigation complete; no suspect identified
06ddf4dc606d0865c887473aef7f8f7dd50edf18a49b09aaf3c51ab442b3fb3b,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.225427,51.687369,On or near BIGNELLS CORNER,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
bc1385172e421a818b375889396f8d80f63efcc2326b63913b847eb7ae8c06cb,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.225427,51.687369,On or near BIGNELLS CORNER,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
1834af287125546c24b7469e232f2e450f62a2861955f2599cce34158c5ef293,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.281408,51.718100,On or near ESKDALE,E01023704,St Albans 018A,Investigation complete; no suspect identified
b3cd857435e6becdfa0d0af47aa3ece6babf92e17a0a7ab7d0145678d6f90cd3,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.272939,51.674022,On or near CHAMPIONS CLOSE,E01023534,Hertsmere 006A,Investigation complete; no suspect identified
99fb78b8608b76eec4d922f106837daf4853a50ae06fabb147c0e69b1a785e5d,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224752,51.691324,On or near SWANLAND ROAD,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
3d73dc5e3803a9d82f2128eaf270b78b1677acbe271a8e3cd4b67e31b56860e6,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.317295,51.684980,On or near STATION APPROACH,E01023525,Hertsmere 005C,Investigation complete; no suspect identified
94f2c1a193c2625ff60465640772a804f53662aa646d5f2cd54077fc41670f3d,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.255463,51.660213,On or near YORK CRESCENT,E01023545,Hertsmere 009B,Investigation complete; no suspect identified
db5bed69540cb4dccbd9a4ce6f243def5b925cbffd13067e666cb13f95ce6255,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.225427,51.687369,On or near BIGNELLS CORNER,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
ca977d36050ea5f72b2f6696c9eef73eded78224e489c46504ce3e637975007d,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.181976,52.024363,On or near ASHWELL ROAD,E01023585,North Hertfordshire 005A,Investigation complete; no suspect identified
f81316fd6d3e1a3af4c5edb85bf6a2e8362b3294ab5d7dbd575cfa0a8dcd7f29,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.009892,52.051299,On or near ICKNIELD WALK,E01023658,North Hertfordshire 002E,Investigation complete; no suspect identified
d2f165c6bd5d00bfa8ca12c64990b0d6357f43db3390615eccc35a4c5f0bcd2e,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025767,52.054444,On or near MAJOR HADDOCK CLOSE,E01023660,North Hertfordshire 001A,Investigation complete; no suspect identified
d2f165c6bd5d00bfa8ca12c64990b0d6357f43db3390615eccc35a4c5f0bcd2e,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025767,52.054444,On or near MAJOR HADDOCK CLOSE,E01023660,North Hertfordshire 001A,Investigation complete; no suspect identified
74fa8bcfc8eb04fadc9fa3cad6965c0540641425f5a79356a06766b6300ce476,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025767,52.054444,On or near MAJOR HADDOCK CLOSE,E01023660,North Hertfordshire 001A,Investigation complete; no suspect identified
2a8ae2b4bf00b77423227053a32c1530c1cb99dc77ca3a2b6da2b17e41216d6f,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336341,51.759301,On or near PALFREY CLOSE,E01023728,St Albans 012C,Investigation complete; no suspect identified
02ead353624d704a4e2ced0e5982ec3328af8e2a8c73eb46bf185166dad2a91d,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.313688,51.745814,On or near KITCHENER CLOSE,E01023681,St Albans 016A,Investigation complete; no suspect identified
256bf58da516286c746dda4673cffbf8421bcaac322c8ec217d94e5b6a245663,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.315601,51.772268,On or near TAYLOR CLOSE,E01023709,St Albans 008A,Investigation complete; no suspect identified
8a3f7dee32a6f68bdca4665b5ebce04eff7fc8a417003292f3996e7e6a0035b9,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.316599,51.768425,On or near MARTEN GATE,E01023709,St Albans 008A,Investigation complete; no suspect identified
be88c94053885358f5f0aba201a325c2ddb19e2677aa473c124446a97d15214c,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339165,51.753028,On or near WADDINGTON ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
44af287f0ff9245090700451de8db0cd9f365cf19e9b48cf97c345e971dc790d,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.360719,51.746713,On or near ERMINE CLOSE,E01023742,St Albans 014A,Investigation complete; no suspect identified
0d8831b478040db5e7f86f3bfe2636a0701426a69c346b01f82e633afe288367,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336758,51.752293,On or near Police Station,E01023727,St Albans 012B,Investigation complete; no suspect identified
0931af64fe19c91526793681bb780e5121bc469e5c9fd897432286a5199fc479,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.319433,51.744403,On or near CUNNINGHAM HILL ROAD,E01023682,St Albans 016B,Investigation complete; no suspect identified
aa5f67d48f3183acd8a017a5dc91b997ed7fc7eadc1612ef00987e6c64510b46,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.308275,51.751509,On or near CASTLE ROAD,E01023665,St Albans 013B,Investigation complete; no suspect identified
fe9cd08684f0da8177f99c16173deee2e39fd5100d289103cea1d71330f689fe,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340525,51.751078,On or near HIGH STREET,E01023743,St Albans 014B,Investigation complete; no suspect identified
3c93ac6175721a969d017e87a3d8076047233d2338911297e67afeab57b6cbe3,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.319433,51.744403,On or near CUNNINGHAM HILL ROAD,E01023682,St Albans 016B,Investigation complete; no suspect identified
1925999f504e57dabe6e73b7be02ead5f84678855bbd3315332947ab38f6fd63,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.341027,51.751229,On or near HIGH STREET,E01023743,St Albans 014B,Investigation complete; no suspect identified
dba4dee77ca2c5df357d2ddb07c897e51d58adb075f868521bae1c8f16c889fb,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339974,51.753858,On or near RUSSELL AVENUE,E01023727,St Albans 012B,Investigation complete; no suspect identified
9f385c6ad42d0546efb4d0fa9ad27d592475facd56f59052873769266ea15a1a,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342142,51.742154,On or near Shopping Area,E01023737,St Albans 017A,Investigation complete; no suspect identified
f4005120fd3a3b659e7213ffe41c899123ed237cf307b17d6a0a5b2fd324baf2,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.360719,51.746713,On or near ERMINE CLOSE,E01023742,St Albans 014A,Investigation complete; no suspect identified
5b622a4992376b7f7eb485ab6dac03602acfa5b1a21a9b2d3d58e74e709bd182,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.313092,51.738477,On or near PARKWAY COURT,E01023683,St Albans 016C,Investigation complete; no suspect identified
6f6ce72e8d324dd8836a4fff2ec187314a4bee49c02ba17b2cab96adf6f09053,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.334424,51.752718,On or near UPPER MARLBOROUGH ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
621e26bec984042ac6b25c705b6f768b328f19f7db6f99aa1a09337d354f6bbc,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.344153,51.745366,On or near Parking Area,E01023743,St Albans 014B,Investigation complete; no suspect identified
883e8a102dbba291eacf349ab3518bb753465156509922d5c4d8691d9ea8ed38,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.348263,51.756205,On or near Petrol Station,E01023728,St Albans 012C,Investigation complete; no suspect identified
2f2c0f777e4ab0085ff247d7cd98c526b89a30fa201fc4ea50fa5f2a69991d10,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.348263,51.756205,On or near Petrol Station,E01023728,St Albans 012C,Investigation complete; no suspect identified
2bfbc0675dc668994e90ab65e725710eef6c065f482dbb725747a1b240da1876,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342861,51.737929,On or near Sports/Recreation Area,E01023739,St Albans 017C,Investigation complete; no suspect identified
8fb0bf68a1ecbac9e8526234f17926764437e36ec80238294f65f3fc6ba40dfa,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.326695,51.748193,On or near CHARRINGTON PLACE,E01023729,St Albans 012D,Investigation complete; no suspect identified
e55d35bbd1c40eb89b5b306f6422b46f7ea8148cf95a67d636d736a8568af52a,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.311427,51.769943,On or near DOWNES ROAD,E01023710,St Albans 008B,Investigation complete; no suspect identified
d648d7126153ecc72e1297fc1c5da587b67af598969fc8d6982dfd31585dc4be,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336975,51.751505,On or near Shopping Area,E01023727,St Albans 012B,Investigation complete; no suspect identified
c9175019ef05219c4fb04c0ead77979288a096f557d2ef2ff55a544e10d4b1e7,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.310570,51.751344,On or near SUTTON ROAD,E01023674,St Albans 011B,Investigation complete; no suspect identified
1127465c303edf7dcfa4acdda16edccc9a9c5d6576d8cc93bc5bbebab475526c,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.313406,51.752625,On or near Sports/Recreation Area,E01023674,St Albans 011B,Investigation complete; no suspect identified
3fc78f9eb5b972271fcd0de0b47830258a7388e5fad25d7a6af2b780fb804118,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.353580,51.754616,On or near PRAE CLOSE,E01023745,St Albans 014D,Investigation complete; no suspect identified
b7a81d5394275f9b0655415fe441459d9de5401103e1b2c0e55ea718d0106ed6,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.296254,51.763348,On or near BUXTON CLOSE,E01023712,St Albans 008D,Investigation complete; no suspect identified
b1ea17f5a905a91ebfd6ee4b99840585efb1b598ea8114559688277133df05aa,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337328,51.753722,On or near ST PETER'S STREET,E01023727,St Albans 012B,Investigation complete; no suspect identified
9a82fe24c95e00971190ed3ca16694b504ee92ac742194a25526707b68825ee1,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.299663,51.771347,On or near REGENT CLOSE,E01023734,St Albans 007B,Investigation complete; no suspect identified
6f8df445b6e1bbcb17f80c26d8455e4044a8fef1ff93bb71b7e2efc72f629688,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336758,51.752293,On or near Police Station,E01023727,St Albans 012B,Investigation complete; no suspect identified
7853f27e56347490cacbd106efd89f7afda220fbd0deaf8476848e5662c8fcf5,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.318978,51.753550,On or near BLANDFORD ROAD,E01023674,St Albans 011B,Investigation complete; no suspect identified
c856d702eafab88137110f6595ea9849e6251f2b0f5c13fa8034e8d829dec213,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.294648,51.763667,On or near SOUTHFIELD WAY,E01023735,St Albans 007C,Investigation complete; no suspect identified
cda5c9ffc374a474b438579500aac0264909d37a01024c8fdd798f8abe2cbfae,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338793,51.737080,On or near MANDEVILLE DRIVE,E01023739,St Albans 017C,Investigation complete; no suspect identified
967827d0f135bd8c1dfe469b69a9df985ba8234165c985ed0f0fdea43265efcc,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.316020,51.754398,On or near BRAMPTON ROAD,E01023674,St Albans 011B,Investigation complete; no suspect identified
411ee0dea8ad6807948be097514fc5f70a553dc24f1e9951163258f7f8a90ff7,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342142,51.742154,On or near Shopping Area,E01023737,St Albans 017A,Investigation complete; no suspect identified
52cf251edf2433e38d16c818debea88311c9d625cfb3e3d67637698f9b900335,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.310570,51.751344,On or near SUTTON ROAD,E01023674,St Albans 011B,Investigation complete; no suspect identified
95441052fbf1f66a0b45bb02ed556b81a928b066584efc9d7aea13fde9394c20,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.334942,51.750451,On or near MARLBOROUGH ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
d6866fd67d4ac12624d9e0a2c4719320c1c6347ca62208c1dc93da51274f8b94,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.360388,51.742662,On or near ROWLATT DRIVE,E01023742,St Albans 014A,Investigation complete; no suspect identified
65d5ea0df1354959686ce5bfc24b89fb45e4be312139507995cb4750ff73b155,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337053,51.750966,On or near Shopping Area,E01023727,St Albans 012B,Investigation complete; no suspect identified
32432cbf5eba0288e28ce56a49c97ea4f6dcc8ccf00ce87445aea1ee61deea21,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336097,51.754882,On or near ST PETER'S STREET,E01023676,St Albans 011D,Investigation complete; no suspect identified
e5031cb149c475363c09a535c5f8ab24f79a7bba1a02aa796124077ca6da1fa8,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.348263,51.756205,On or near Petrol Station,E01023728,St Albans 012C,Investigation complete; no suspect identified
db457e286e30c4c9cb4797f201d3cc8a384059f35957089e0ba2d8eb6f25283d,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.322980,51.754255,On or near Sports/Recreation Area,E01023676,St Albans 011D,Investigation complete; no suspect identified
2bdba7a1296339bc9010fbd1330daa68f7d83ea4a021e819a191e22bae854b9f,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339818,51.742724,On or near Supermarket,E01023737,St Albans 017A,Investigation complete; no suspect identified
