Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
90f66078e206b4a604554e5a01482432f608e95cd443f2f3006dad2d7b5c1c77,2014-03,Essex Police,Essex Police,0.888767,51.868204,On or near COTTONWOOD CLOSE,E01033723,Colchester 015G,Investigation complete; no suspect identified
f5fc5be97e7e8ed40eea241724edb3ffaeeb9be90dbdc833acf52e4dfb5b0a6a,2014-03,Essex Police,Essex Police,0.605777,51.589622,On or near LONDON HILL,E01021964,Rochford 008E,Investigation complete; no suspect identified
b7b33df86277b6a68077fe926341e35cd389925ffc81c26d929f195b9d465ba1,2014-03,Essex Police,Essex Police,0.552436,51.876517,On or near SOUTH STREET,E01033459,Braintree 009F,Investigation complete; no suspect identified
56879d156a3ab707141c5a396f97fa6c2ac30070c5021f7ef4cd568ff2e72868,2014-03,Essex Police,Essex Police,1.146273,51.785666,On or near FREELAND ROAD,E01022037,Tendring 017D,Investigation complete; no suspect identified
25940f887465ed372975486a87da72095834d59f87b87f869dd41289e370a9d5,2014-03,Essex Police,Essex Police,0.486221,51.575120,On or near CHURCHILL AVENUE,E01021270,Basildon 012D,Investigation complete; no suspect identified
fc012516e62e04ec0525d8f96b0e6e9d9c68864b1a25403420335bc06da9f10b,2014-03,Essex Police,Essex Police,0.110807,51.769026,On or near Sports/Recreation Area,E01021852,Harlow 003D,Investigation complete; no suspect identified
8927b7268381d68cb4467fff08e5ed559836cb8958980cafb0404d6ae86e66a5,2014-03,Essex Police,Essex Police,0.243639,51.486627,On or near A1306,E01015921,Thurrock 015A,Investigation complete; no suspect identified
ac7f0d1e9da585e0ab4dcb25dd1b06b834206a4516fb6a7f8223d6b33a9c4de9,2014-03,Essex Police,Essex Police,0.893012,51.922080,On or near BOXTED ROAD,E01021680,Colchester 004B,Investigation complete; no suspect identified
9b3cf1c03a11a49f681a6059d300acada81869f36d7510a70e9a861e345051e4,2014-03,Essex Police,Essex Police,0.252335,51.505525,On or near MONNOW ROAD,E01015923,Thurrock 008B,Investigation complete; no suspect identified
edc2fb274b8cc5e9a8cce71223e14aab682800a1d40f4df2f78c78d18ad0fcfc,2014-03,Essex Police,Essex Police,0.496880,51.565783,On or near BRUNDISH,E01021317,Basildon 018E,Investigation complete; no suspect identified
17b1ea88758bee566e4ecde2459c4c61281a18855062d5d542a22d221b2eb65e,2014-03,Essex Police,Essex Police,0.875889,51.875157,On or near BOADICEA WAY,E01021713,Colchester 015C,Investigation complete; no suspect identified
9183f60fd800fbfc413884c3c14beb286bed064dbfc4dfb89d64dd2e22b353cf,2014-03,Essex Police,Essex Police,1.077955,51.944745,On or near THE GREEN,E01022020,Tendring 003F,Investigation complete; no suspect identified
ff042cd1cce0d24dc4bcb954117c7dff18acbfe34a80828558d77c77c01f9d86,2014-03,Essex Police,Essex Police,0.243291,52.016905,On or near MOUNT PLEASANT ROAD,E01022075,Uttlesford 001B,Investigation complete; no suspect identified
7c18679a17b0bdaab72ff091b9128610e3bb743cb213b123e6e075920d21864a,2014-03,Essex Police,Essex Police,0.117918,51.770445,On or near HAREFIELD,E01021847,Harlow 002D,Investigation complete; no suspect identified
b432ca7926c336ddcff614e6bf0c98f4de0c6b46fd20c759232892b5322e8be2,2014-03,Essex Police,Essex Police,0.684702,51.545167,On or near LONDON ROAD,E01015832,Southend-on-Sea 012F,Investigation complete; no suspect identified
5316c758bc82020d95c405845ddb450e0fea87494bf0616a1ffa2e78156d4b66,2014-03,Essex Police,Essex Police,1.000248,51.856095,On or near CHESTNUT ROAD,E01021967,Tendring 009A,Investigation complete; no suspect identified
a3dbea3e52ba96733a57bd4232a38a520c7809ea3d45046bd3416f1002c29e30,2014-03,Essex Police,Essex Police,0.054244,51.630492,On or near BOXTED CLOSE,E01021742,Epping Forest 015A,Investigation complete; no suspect identified
08af615d923c667afb0467722a8d210acb1a67afe66942ca915054e201f86190,2014-03,Essex Police,Essex Police,0.361094,51.463213,On or near TORONTO ROAD,E01016010,Thurrock 018H,Investigation complete; no suspect identified
e708387c022d2b3a6db63a7616c24257d759719673c745251552b20b9c61a5d2,2014-03,Essex Police,Essex Police,0.335677,51.476349,On or near WHITEHALL LANE,E01015962,Thurrock 016E,Investigation complete; no suspect identified
bb54614420e666ef5559b5eecbc7029f0c76c219c7bb1cb971467d7c442cacfb,2014-03,Essex Police,Essex Police,0.763032,51.680106,On or near GREBE CLOSE,E01021900,Maldon 007E,Investigation complete; no suspect identified
123d7d5ed5ec8566ee234077e5e40ae6d296dd6cb88444d02a29a576a090b7c0,2014-03,Essex Police,Essex Police,0.757911,51.541949,On or near BROADCLYST CLOSE,E01015883,Southend-on-Sea 009A,Investigation complete; no suspect identified
656779ef5059fb797eb2878e495ade851857718c7b4311927531db7f2ca66fe9,2014-03,Essex Police,Essex Police,1.155579,51.802416,On or near WINDMILL PARK,E01022043,Tendring 014B,Investigation complete; no suspect identified
504f932209fba35be3cffcfd3f608c36b0ae4948760c66530d07f61ebf815389,2014-03,Essex Police,Essex Police,0.119639,51.771925,On or near LATTON HALL CLOSE,E01021847,Harlow 002D,Investigation complete; no suspect identified
71663b75160e44a10ba408712fef62f164e37449380443506eaaf92fa45839f9,2014-03,Essex Police,Essex Police,0.020133,51.690093,On or near PATERNOSTER CLOSE,E01021814,Epping Forest 007C,Investigation complete; no suspect identified
64dbb133bf6f13a4a8538d76d638a3acf6bb3a9c414f06c174b5556feff80ec7,2014-03,Essex Police,Essex Police,1.155313,51.791756,On or near CARNARVON ROAD,E01022027,Tendring 016D,Investigation complete; no suspect identified
5f04071d623c6fd9cf0ce6fe3c4622361f0ac51daaa3377701a9e0f0616fadb8,2014-03,Essex Police,Essex Police,0.573475,51.875500,On or near Sports/Recreation Area,E01021369,Braintree 012D,Investigation complete; no suspect identified
d4f41c1f18a13186bdc840dac2a560b896babc2d4d2b3e7f21c6240b7c72feb1,2014-03,Essex Police,Essex Police,0.337502,51.476555,On or near Petrol Station,E01015969,Thurrock 014D,Investigation complete; no suspect identified
56db298d3327743f0b6a0bc5bd76ddab667c6bfa18383af8951d9423793bdfdc,2014-03,Essex Police,Essex Police,0.436261,51.575781,On or near KNIGHTS,E01021289,Basildon 016C,Investigation complete; no suspect identified
e892212adcb8a819f8840977b7552dfbcf705250b36c2b5c0c45a7c7c5461a93,2014-03,Essex Police,Essex Police,0.030938,51.624693,On or near Petrol Station,E01021745,Epping Forest 015D,Investigation complete; no suspect identified
08730eac3473fe45ba6944dd4bad0099ec2d4165d60bf629a9ddc8916e3b8979,2014-03,Essex Police,Essex Police,1.261418,51.940359,On or near Iconfield Park,E01022007,Tendring 002D,Investigation complete; no suspect identified
ff7ffa2893ab60a20371cdf367384dc748a8f3820a37bb4f11f164a71ef4203b,2014-03,Essex Police,Essex Police,0.457893,51.569044,On or near MARKET SQUARE,E01021318,Basildon 015C,Investigation complete; no suspect identified
1af065080710834fb1c1b23a966c419139cd8e8e587fe504a0915af793803448,2014-03,Essex Police,Essex Police,0.066222,51.654957,On or near Parking Area,E01021786,Epping Forest 012A,Investigation complete; no suspect identified
9d507df21c652211771487c50764dbae7b9f705afeb14e6a592a95df42f125e2,2014-03,Essex Police,Essex Police,0.491982,51.571481,On or near ROSE ACRE,E01021326,Basildon 022D,Investigation complete; no suspect identified
48b67ab7bd26b8429a2b327180f5c930ae9a4ae3ffd45e0d210a6ae060933fe6,2014-03,Essex Police,Essex Police,0.712101,51.551111,On or near STATION AVENUE,E01015874,Southend-on-Sea 006F,Investigation complete; no suspect identified
cb57acf44233762dffcbb6631b7821212dccfc6e923ba9b9ad11da545053599b,2014-03,Essex Police,Essex Police,0.046605,51.620653,On or near BUCKHURST WAY,E01021744,Epping Forest 015C,Investigation complete; no suspect identified
d73bf89e61797e705e15b727a4548f31733c129ecb7307eb34908b29f0e26707,2014-03,Essex Police,Essex Police,0.704330,51.536118,On or near CAMBRIDGE ROAD,E01015853,Southend-on-Sea 015C,Investigation complete; no suspect identified
ce1d0a13a2f82aa06011300e6fdd52a04895e60f5bd3d656a92b2f6942a4bb85,2014-03,Essex Police,Essex Police,0.377732,51.515991,On or near Conference/Exhibition Centre,E01015980,Thurrock 004D,Investigation complete; no suspect identified
04f18e9f14dcf5e06b57d1c2647bea9966873229f1f78ece8ad1de6861998ab0,2014-03,Essex Police,Essex Police,0.706444,51.540387,On or near LONDON ROAD,E01015895,Southend-on-Sea 010A,Investigation complete; no suspect identified
2848fb635ea665a6aba73d5bb1748388ce2cc32e10cd17404f848d86f111e3c9,2014-03,Essex Police,Essex Police,0.319731,51.477969,On or near Parking Area,E01015953,Thurrock 017C,Investigation complete; no suspect identified
04f35500ce808404c15a123892f0d3901d0c7258f9b4853c5004f9821c70c8bd,2014-03,Essex Police,Essex Police,0.550809,51.893459,On or near CLAVERING ROAD,E01021354,Braintree 008A,Investigation complete; no suspect identified
ee56e46e334378656991cff844c7f00e3258c86f20e898a3f1f801eec3e6b300,2014-03,Essex Police,Essex Police,0.236666,51.716384,On or near CRIPSEY AVENUE,E01021802,Epping Forest 004D,Investigation complete; no suspect identified
f61c1af66b01a6d5896861d3b4cbc891a0e5025a6941944460bcef2fbed6411e,2014-03,Essex Police,Essex Police,0.052255,51.645661,On or near Parking Area,E01021781,Epping Forest 014B,Investigation complete; no suspect identified
a2b5d9d28dc070191e0c4940c13d6e5af116015707d6ed2eb5eb3acd752ef53d,2014-03,Essex Police,Essex Police,0.540828,51.877829,On or near GEORGE ROAD,E01021366,Braintree 010B,Investigation complete; no suspect identified
c983bbe67dcd0b7cd41abe91ef189272a4e8212e4f85b3c47e3d07b95569fc88,2014-03,Essex Police,Essex Police,0.703897,51.582554,On or near UNION LANE,E01021954,Rochford 007D,Investigation complete; no suspect identified
468f18cb9e11701cd18596e87ebcb554632e0af340e5d7273d06f45518d655b0,2014-03,Essex Police,Essex Police,0.440662,51.565537,On or near PAPRILLS,E01021294,Basildon 020A,Investigation complete; no suspect identified
668d3f9ceadcc39da012c4803db7e11ad7d9243c8e63eb4f3065f5bf982c83c1,2014-03,Essex Police,Essex Police,0.611519,51.586778,On or near HIGHFIELD CRESCENT,E01021962,Rochford 008C,Investigation complete; no suspect identified
a5ae91796072f3ae95cda16cbf5ef3ba7f95046d3403b258c74ceb091d5cb18d,2014-03,Essex Police,Essex Police,0.328663,51.630809,On or near Supermarket,E01021465,Brentwood 005D,Investigation complete; no suspect identified
0359551ec6d21c45bdf07d58b61bc8bb3b79ef516ba541e70aa06367cad826c6,2014-03,Essex Police,Essex Police,0.613793,51.585639,On or near PARKLANDS AVENUE,E01021950,Rochford 008A,Investigation complete; no suspect identified
a79f8fcf955b4b1bd126d4ffcc1a8eb2f41184e4d42caaaaf0061737553fdab4,2014-03,Essex Police,Essex Police,0.736356,51.539657,On or near FERNBROOK AVENUE,E01015884,Southend-on-Sea 009B,Investigation complete; no suspect identified
81f98d67ab429d14476cbe59cf22280ce0c61cc2aba2f34180a063a7b17e1c2a,2014-03,Essex Police,Essex Police,0.651266,51.572918,On or near RIVERDALE,E01015838,Southend-on-Sea 001F,Investigation complete; no suspect identified
16cbe6dc2bd8dc63c6636a7d20dab292df6830f1485e0d857e6c228a6b1e1c23,2014-03,Essex Police,Essex Police,0.070787,51.654571,On or near RECTORY LANE,E01021786,Epping Forest 012A,Investigation complete; no suspect identified
b9f2135e4810798f0bc791c134e72b6679b862a8d2e6cbb6da95c12faa25c055,2014-03,Essex Police,Essex Police,0.419673,51.513739,On or near Petrol Station,E01015991,Thurrock 005B,Investigation complete; no suspect identified
5c7d6b31a03210af492c12470edb28e6510851c670ba57d7cf96d8c78f6e46f9,2014-03,Essex Police,Essex Police,0.707741,51.586269,On or near ST MARK'S FIELD,E01021953,Rochford 004C,Investigation complete; no suspect identified
a117ab221cd06f7bf6ccfa8ea68ac26e4b47ceffa1e87f92768d5550fc60acc2,2014-03,Essex Police,Essex Police,0.324202,51.490840,On or near LUCAS ROAD,E01015957,Thurrock 009A,Investigation complete; no suspect identified
3cc5ed8a58629e9859af13886091ee97c3d39d96ff68c3ad692e63463905ef2a,2014-03,Essex Police,Essex Police,0.455744,51.967667,On or near KEMPE ROAD,E01021412,Braintree 005C,Investigation complete; no suspect identified
2f7a4c0efed101a1d2841fafdec033339ef32cc635fc498b9d88cdb63a8236d6,2014-03,Essex Police,Essex Police,0.733725,51.535959,On or near BRUNSWICK ROAD,E01015892,Southend-on-Sea 016D,Investigation complete; no suspect identified
b6df98d33c1167e621bde3508d1a3311a75fd06d2493c440360e0cb3a93728b8,2014-03,Essex Police,Essex Police,0.595645,51.561823,On or near WOODBURN CLOSE,E01021529,Castle Point 006D,Investigation complete; no suspect identified
e24111680f5b581e23cf94dc1615e3c3f2dd70ee4d75a0325a37e80429f02ab6,2014-03,Essex Police,Essex Police,0.535908,51.879995,On or near BRADBURY DRIVE,E01021358,Braintree 008C,Investigation complete; no suspect identified
9101003e8b67215c1a853388c5ed211181c2677254d59dff734cee007c178444,2014-03,Essex Police,Essex Police,0.471939,51.696677,On or near MORETONS,E01021554,Chelmsford 017C,Investigation complete; no suspect identified
e322c7baf44f5dc39a79c1864d02da868dd3609c43752592248290e2dfac15c6,2014-03,Essex Police,Essex Police,0.471106,51.727594,On or near HAMLET ROAD,E01033140,Chelmsford 010F,Investigation complete; no suspect identified
608793aaafc57f8dc2783e5c5939ea953627d2ee895fe4a4e68c4c1bab60580e,2014-03,Essex Police,Essex Police,0.709094,51.540820,On or near Supermarket,E01015895,Southend-on-Sea 010A,Investigation complete; no suspect identified
8e417be9aae76a178b3a9cffc056ee0458c24573bd11039082065e0de68f2ff5,2014-03,Essex Police,Essex Police,0.713214,51.535158,On or near Nightclub,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
0989e1cb1444a03f680ec7152e115590c5989060c38faa909f40b884a8a7b252,2014-03,Essex Police,Essex Police,0.942969,51.875728,On or near VALLEY ROAD,E01021736,Colchester 017A,Investigation complete; no suspect identified
910e5624feed9fac758a1e9379c4e692e952deb5262e0ec0619ab38fbe4a561e,2014-03,Essex Police,Essex Police,0.822272,51.664010,On or near RUPERT ROAD,E01021904,Maldon 006B,Investigation complete; no suspect identified
e55a7c2f26f6434c81e9ccf42fa5bcd4a28274e0f810dfe76c56bdcc60ffe43a,2014-03,Essex Police,Essex Police,1.147251,51.880843,On or near LUCAS'S LANE,E01021974,Tendring 007B,Investigation complete; no suspect identified
57c9eb69a1b40109d163cfee506bb1720c676fb68cd937dead53bb19666755e6,2014-03,Essex Police,Essex Police,0.274327,52.079930,On or near CHURCH PATH,E01022057,Uttlesford 001A,Investigation complete; no suspect identified
80b40e4cff529a3a4b27e3c6d63399a2b0427c0c4723feff0fa7722241288f5a,2014-03,Essex Police,Essex Police,0.448395,51.564440,On or near THRESHELFORD,E01021294,Basildon 020A,Investigation complete; no suspect identified
48339d4606f6936a2b0e8aaab6a3034fb490030b15840ffaf02093e2138c6e77,2014-03,Essex Police,Essex Police,0.086195,51.776857,On or near THE HORNBEAMS,E01021839,Harlow 004A,Investigation complete; no suspect identified
2a415de1313e99472225b6034e3fe429798d0f5d3f950ac404a4b6d819ccd3cf,2014-03,Essex Police,Essex Police,0.626423,51.810236,On or near SNOWDROP CLOSE,E01021426,Braintree 015E,Investigation complete; no suspect identified
3ef73b5560aa913d817d05ed177da1f4874a7318d262a856f53189ec636f8d50,2014-03,Essex Police,Essex Police,0.506447,51.568673,On or near EDINBURGH WAY,E01021316,Basildon 018D,Investigation complete; no suspect identified
87891a649f03b5cb49edf2ac55f4465d56b11ea4deac547374f74ecee3eb5ddf,2014-03,Essex Police,Essex Police,0.135442,51.756027,On or near SWENYS,E01021835,Harlow 008C,Investigation complete; no suspect identified
4397edb85c771f08d99adc547bea50102a5ac0dee05aca7bda6d54a8891ff49e,2014-03,Essex Police,Essex Police,0.867236,51.857004,On or near LAYER ROAD,E01021721,Colchester 012D,Investigation complete; no suspect identified
03d40e52cd265870e4af7116d9c9047a2b50056c531eb7d0c938cc4b3dcb7413,2014-03,Essex Police,Essex Police,0.327036,51.475783,On or near THE RETREAT,E01015952,Thurrock 017B,Investigation complete; no suspect identified
92214b14ae05ab23e045b95fd2f28ff5697c55e3f3c9934270c21c75a1f9a507,2014-03,Essex Police,Essex Police,0.713596,51.539394,On or near Nightclub,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
b96ce0afefddd0a6368c1f1e37c37ca3f22011acb5f2649a3fb12fb9a061341a,2014-03,Essex Police,Essex Police,0.439417,51.566813,On or near MANDEVILLE WAY,E01021282,Basildon 021C,Investigation complete; no suspect identified
de8427224b23f48114398257b1305ba0e3b75c7c9b523d703711fe70f1863fec,2014-03,Essex Police,Essex Police,0.513170,51.751784,On or near White Hart Lane,E01033144,Chelmsford 005F,Investigation complete; no suspect identified
12d09ecb553a613918482ad7fdfd5572cc7eff2c1b4e023ace9064d496633b62,2014-03,Essex Police,Essex Police,0.471106,51.727594,On or near HAMLET ROAD,E01033140,Chelmsford 010F,Investigation complete; no suspect identified
b19926d8e77a6177fc9d1852fcd1e0d90353063c1d4777ce71c2a99867c45973,2014-03,Essex Police,Essex Police,0.282488,51.487496,On or near Shopping Area,E01016011,Thurrock 015B,Investigation complete; no suspect identified
ac6b43b1ef6786595a9c5a1985988aa528516edf26bba5c6035a65863bcf5280,2014-03,Essex Police,Essex Police,0.455744,51.967667,On or near KEMPE ROAD,E01021412,Braintree 005C,Investigation complete; no suspect identified
93733a5821aa4894faecee1b4c448ca45e0a6a796f58761354861a83be1a59ec,2014-03,Essex Police,Essex Police,1.115898,51.837688,On or near Airport/Airfield,E01022047,Tendring 018E,Investigation complete; no suspect identified
e8b6cb9db843fbdd37be1c8f193574db1835283200492326e5112d7f995dc45c,2014-03,Essex Police,Essex Police,0.688832,51.598063,On or near DORSET GARDENS,E01021928,Rochford 002C,Investigation complete; no suspect identified
7c17015cdd695ec8af94921b8f181d5b07bdfc526489d3ba9fc057f00e810874,2014-03,Essex Police,Essex Police,1.252275,51.929846,On or near LONG MEADOWS,E01033051,Tendring 002F,Investigation complete; no suspect identified
6e4f3f75b3c18095c676d018376b857481f94ba6223c6b5f3a05a63de942463e,2014-03,Essex Police,Essex Police,1.249088,51.830942,On or near ESPLANADE,E01021986,Tendring 006B,Investigation complete; no suspect identified
c3511b526cd26370a8f2cd098cd150dcbba6cd600ca67153c19a39644edfb131,2014-03,Essex Police,Essex Police,0.627768,51.806905,On or near WHITEWAYS COURT,E01021428,Braintree 015F,Investigation complete; no suspect identified
dd673d88dce2ad83f213463fe864c90f84ef81076e46cc38b97dfbbf34292181,2014-03,Essex Police,Essex Police,0.626039,51.803877,On or near SPA ROAD,E01021428,Braintree 015F,Investigation complete; no suspect identified
84d7fb896a8f995bbabcf6c0acb54c3c30163e1670aafe1201a359c92ac86bd4,2014-03,Essex Police,Essex Police,0.551687,51.567356,On or near LONDON ROAD,E01021476,Castle Point 003A,Investigation complete; no suspect identified
fcb01da68096e11522ffe5e7f5c15c2b3038374e23d658e7d6b577b2e2c6c6ad,2014-03,Essex Police,Essex Police,0.361622,51.465910,On or near NORTH VIEW AVENUE,E01016007,Thurrock 018E,Investigation complete; no suspect identified
ceda1fe68415612b10765cff33df02e1a528811a578998dadac796f80de42c01,2014-03,Essex Police,Essex Police,0.622112,51.792948,On or near ALFREG ROAD,E01021423,Braintree 016A,Investigation complete; no suspect identified
278da671dcd11648b6849ed586fa4347221265d7a87c6096249e819f98141581,2014-03,Essex Police,Essex Police,0.486221,51.575120,On or near CHURCHILL AVENUE,E01021270,Basildon 012D,Investigation complete; no suspect identified
90c618a97f085bf52ac4e73d247bd3e4919018cfae08f613bdfd0f6fa047419e,2014-03,Essex Police,Essex Police,0.455744,51.967667,On or near KEMPE ROAD,E01021412,Braintree 005C,Investigation complete; no suspect identified
d1b854636322a48af74e53649b5684b29cc84951b5292729ccb7c87878ff793f,2014-03,Essex Police,Essex Police,0.554177,51.568264,On or near KENNINGTON AVENUE,E01021525,Castle Point 001D,Investigation complete; no suspect identified
173b36a1474943b1478ef5417156823bc44ba64d6beede674df4576932f4f12a,2014-03,Essex Police,Essex Police,0.089040,51.746799,On or near Pedestrian Subway,E01021862,Harlow 011A,Investigation complete; no suspect identified
917d2c89e5b8a71d96c921e499db5c8c21891df5fe2fec35ddb93a14445d1371,2014-03,Essex Police,Essex Police,0.697983,51.540483,On or near BURDETT AVENUE,E01015855,Southend-on-Sea 015E,Investigation complete; no suspect identified
640151c4d8b9c3de8e5b9a4853428b590e5d5a2ad88c1d321609494146c5b92b,2014-03,Essex Police,Essex Police,0.285604,51.517814,On or near AVONTAR ROAD,E01015972,Thurrock 006C,Investigation complete; no suspect identified
a502a98e1beff5a395de1dbf3e87c64a5c4d4606ee7675a6195d97f5ec66d055,2014-03,Essex Police,Essex Police,0.893012,51.922080,On or near BOXTED ROAD,E01021680,Colchester 004B,Investigation complete; no suspect identified
f026eb175acb472ea53a7e61ef7139587ad0c3b65dc643855921107df715464b,2014-03,Essex Police,Essex Police,1.080622,51.804162,On or near GOLDING WAY,E01022045,Tendring 018D,Investigation complete; no suspect identified
746e060757e1249707adce4d30ebcfafda90d5cf1206775172b99a33be9c4de7,2014-03,Essex Police,Essex Police,0.235816,51.487478,On or near QUARRY MEWS,E01016013,Thurrock 015D,Investigation complete; no suspect identified
026ec7fe6b444b2c1e8a2bee29b00ddfccc8775a3bc6748580cbbd9fa964583b,2014-03,Essex Police,Essex Police,-0.003188,51.682569,On or near BROOKER ROAD,E01021817,Epping Forest 008E,Investigation complete; no suspect identified
2ca9cc374e3ee4bf355b7085d785caa012088e1e7e5989d524ad756f0556910d,2014-03,Essex Police,Essex Police,0.494646,51.715631,On or near GOWERS AVENUE,E01021565,Chelmsford 014C,Investigation complete; no suspect identified
0e1777602b781709010cf72602c463320bceb420c7f811625edd91a3b4a46ea2,2014-03,Essex Police,Essex Police,0.637605,51.816128,On or near MILTON ROAD,E01021418,Braintree 015C,Investigation complete; no suspect identified
f4b06614063130e96740b9c2c7a12ef740e8ba1ca436e3503270be6610830d09,2014-03,Essex Police,Essex Police,0.846605,51.880574,On or near BARLEY WAY,E01021721,Colchester 012D,Investigation complete; no suspect identified
4ee6ec90183ebca5861dd5a64fda764558b853ee636f7caddf770a576927c22a,2014-03,Essex Police,Essex Police,0.421343,51.575892,On or near Pedestrian Subway,E01021273,Basildon 014A,Investigation complete; no suspect identified
acc5a0135e8a82e0c621005fcd8313eac669cb96f85cb3a9df213c0e93bb6877,2014-03,Essex Police,Essex Police,0.900116,51.889231,On or near Shopping Area,E01021649,Colchester 007D,Investigation complete; no suspect identified
0f9b232539344e54ba8be3d2ddff24d156056068bffefbb3a3c70676a905915b,2014-03,Essex Police,Essex Police,0.467809,51.740434,On or near RECTORY LANE,E01021574,Chelmsford 010A,Investigation complete; no suspect identified
4d54265e0a31abf7ff3b3a90455598669bdf5a88c838a725474176301d7aa67d,2014-03,Essex Police,Essex Police,0.516032,51.579431,On or near GREAT RANTON,E01021301,Basildon 011A,Investigation complete; no suspect identified
9b977b701b9bf41bf2a517c4730a9eaea5c8c1ab0f8e99e61d7bb0e5e400fad2,2014-03,Essex Police,Essex Police,0.484164,51.638197,On or near DOWNHAM ROAD,E01021604,Chelmsford 018D,Investigation complete; no suspect identified
503f8ed64962cde5d656ad36b1e6116525f51ec07d85866090b09fd6147054fd,2014-03,Essex Police,Essex Police,0.083740,51.660232,On or near HEREWARD GREEN,E01021774,Epping Forest 011A,Investigation complete; no suspect identified
c0ba9ea0f55bdd73d83c9b0ccf366f99ea16294311131a0524fe5a66a86c8c5b,2014-03,Essex Police,Essex Police,1.198105,51.807391,On or near QUILTERS CLOSE,E01022008,Tendring 012A,Investigation complete; no suspect identified
e019b8e8e9d4755b1ac1d6da3c9e4f8ef68a03939b7b2b9dafb802ee372a80e3,2014-03,Essex Police,Essex Police,0.095357,51.767783,On or near Shopping Area,E01021872,Harlow 007E,Investigation complete; no suspect identified
68776d99f4e70f36272e1f911940f66fd1709d90badaff74faada4868790fe82,2014-03,Essex Police,Essex Police,0.915055,51.883582,On or near REBOW STREET,E01021687,Colchester 011E,Investigation complete; no suspect identified
99d851ddf84ae4c3c43b9fc76828bae451ea4e3fb47f313d27f9fab57448602b,2014-03,Essex Police,Essex Police,-0.010161,51.689836,On or near DOMINIC COURT,E01021818,Epping Forest 009C,Investigation complete; no suspect identified
30634ad7aebbf06e9950955162bfb93b1011378992bd509e034b103cf07ca525,2014-03,Essex Police,Essex Police,0.665361,51.723113,On or near WEST STATION YARD,E01021896,Maldon 005D,Investigation complete; no suspect identified
72f68ce18a2c1fec4450cd829d234f94a4892978830364e579e205f510e2e92c,2014-03,Essex Police,Essex Police,0.665361,51.723113,On or near WEST STATION YARD,E01021896,Maldon 005D,Investigation complete; no suspect identified
43f6029048da9bf253956a77e722295d0b6abac6b4aee8e183ddaf78133010ea,2014-03,Essex Police,Essex Police,0.875889,51.875157,On or near BOADICEA WAY,E01021713,Colchester 015C,Investigation complete; no suspect identified
7d4e289d2c0520559d848daf46eb4830dca80f4065bb5fe0fc2a352a938b1c8d,2014-03,Essex Police,Essex Police,0.795233,51.692025,On or near BLACKWATER MEWS,E01021901,Maldon 006A,Investigation complete; no suspect identified
524f4e1e8a4f744178cebd8ea1b526fb9914369ef2d88ef71498b424d0bf3e6a,2014-03,Essex Police,Essex Police,0.747396,51.547439,On or near LOCKSLEY CLOSE,E01015888,Southend-on-Sea 009F,Investigation complete; no suspect identified
f673b65be86d8b18301e0f3e46e776e6d9f3895e7e5ad094923e7fb1346d75c8,2014-03,Essex Police,Essex Police,0.455744,51.967667,On or near KEMPE ROAD,E01021412,Braintree 005C,Investigation complete; no suspect identified
bdc8b462983d90aa3d6417535317867b247bbd51207749f8693f39211a4f6c31,2014-03,Essex Police,Essex Police,0.309286,51.608629,On or near UPLANDS ROAD,E01021474,Brentwood 008E,Investigation complete; no suspect identified
6a31a011e845be9f59c14cd16bd9850c9fe0d4968f7029d3d0e8b11f196152fc,2014-03,Essex Police,Essex Police,0.685415,51.726739,On or near MILL ROAD,E01021889,Maldon 004A,Investigation complete; no suspect identified
32bdfaa2e5ad7e0bba617a328a18877a87ef8ca413083abf7f4c1f63aa40ae72,2014-03,Essex Police,Essex Police,0.451568,51.563609,On or near EASTLEY,E01021297,Basildon 020D,Investigation complete; no suspect identified
0ceabb04068184a6a37ce3f936d2168b6ba4a23a5fdf5099134c11f61a556862,2014-03,Essex Police,Essex Police,0.635692,51.799506,On or near HOLLYBANK,E01021415,Braintree 017A,Investigation complete; no suspect identified
b3ba0d2d2b8e31220fff64b56495577c70c6d9bd452e8f4b9904c60756bc1ded,2014-03,Essex Police,Essex Police,0.639574,51.800651,On or near Parking Area,E01021416,Braintree 017B,Investigation complete; no suspect identified
f2f090cd58a8ab0201e40c897a08a0d8cd8486ce954eab0b0b5f2443a9a7274f,2014-03,Essex Police,Essex Police,0.427290,51.573206,On or near PILGRIM WAY,E01021290,Basildon 016D,Investigation complete; no suspect identified
174daa38c0dd19a85b788e2d6d1fc9d83bc9049ba459e42e059599a2fbb3be51,2014-03,Essex Police,Essex Police,0.637052,51.942934,On or near Parking Area,E01021387,Braintree 004A,Investigation complete; no suspect identified
1a78ca4f8e85dc7db1e103b69f0a2b41869296ae4f769db55456b23cb11e4f23,2014-03,Essex Police,Essex Police,0.635692,51.799506,On or near HOLLYBANK,E01021415,Braintree 017A,Investigation complete; no suspect identified
9f0c7e5dd0fc55fdce3f9790486d3d61c5f7ced7f81b741bdc1cf8e787fe30d7,2014-03,Essex Police,Essex Police,0.693247,51.544045,On or near WEST ROAD,E01015900,Southend-on-Sea 010F,Investigation complete; no suspect identified
